museum_id	country_gss	country_name	region_gss	region_name
mm.aim.0784	E92000001	England	E12000005	West Midlands
mm.wiki.117	E92000001	England	E12000008	South East
mm.wiki.116	E92000001	England	E12000008	South East
mm.wiki.115	E92000001	England	E12000008	South East
mm.wiki.114	E92000001	England	E12000008	South East
mm.wiki.112	E92000001	England	E12000008	South East
mm.wiki.111	E92000001	England	E12000008	South East
mm.wiki.110	E92000001	England	E12000008	South East
mm.aim.1095	E92000001	England	E12000008	South East
mm.aim.1097	E92000001	England	E12000009	South West
mm.domus.NE055	E92000001	England	E12000001	North East
mm.domus.EM051	E92000001	England	E12000004	East Midlands
mm.wiki.119	E92000001	England	E12000008	South East
mm.aim.1093	E92000001	England	E12000002	North West
mm.domus.WA075	W92000004	Wales	W92000004	Wales
mm.domus.WA074	W92000004	Wales	W92000004	Wales
mm.domus.SW175	E92000001	England	E12000009	South West
mm.domus.WA076	W92000004	Wales	W92000004	Wales
mm.misc.022	E92000001	England	E12000008	South East
mm.domus.SE365	E92000001	England	E12000006	East of England
mm.misc.020	E92000001	England	E12000009	South West
mm.wiki.029	E92000001	England	E12000009	South West
mm.wiki.028	E92000001	England	E12000009	South West
mm.aim.0658	E92000001	England	E12000004	East Midlands
mm.wiki.023	E92000001	England	E12000002	North West
mm.wiki.022	E92000001	England	E12000002	North West
mm.wiki.021	E92000001	England	E12000002	North West
mm.wiki.020	E92000001	England	E12000002	North West
mm.wiki.027	E92000001	England	E12000009	South West
mm.aim.0129	E92000001	England	E12000009	South West
mm.wiki.025	E92000001	England	E12000002	North West
mm.wiki.024	E92000001	England	E12000002	North West
mm.domus.WA079	W92000004	Wales	W92000004	Wales
mm.ace.039	E92000001	England	E12000007	London
mm.aim.0557	W92000004	Wales	W92000004	Wales
mm.domus.NW164	E92000001	England	E12000002	North West
mm.domus.NW165	E92000001	England	E12000002	North West
mm.ace.036	E92000001	England	E12000007	London
mm.domus.NW167	E92000001	England	E12000002	North West
mm.domus.NW160	E92000001	England	E12000002	North West
mm.domus.NW161	E92000001	England	E12000002	North West
mm.domus.NW162	E92000001	England	E12000002	North West
mm.domus.EM052	E92000001	England	E12000004	East Midlands
mm.misc.068	E92000001	England	E12000008	South East
mm.domus.SE076	E92000001	England	E12000007	London
mm.domus.NW168	E92000001	England	E12000002	North West
mm.domus.NW169	E92000001	England	E12000002	North West
mm.aim.0714	S92000003	Scotland	S92000003	Scotland
mm.aim82M.038	E92000001	England	E12000005	West Midlands
mm.domus.SE566	E92000001	England	E12000007	London
mm.domus.SE565	E92000001	England	E12000008	South East
mm.domus.SE564	E92000001	England	E12000007	London
mm.aim82NM.129	E92000001	England	E12000005	West Midlands
mm.aim82NM.128	E92000001	England	E12000002	North West
mm.domus.SE561	E92000001	England	E12000006	East of England
mm.domus.SE560	E92000001	England	E12000008	South East
mm.aim82M.030	S92000003	Scotland	S92000003	Scotland
mm.aim82M.031	E92000001	England	E12000006	East of England
mm.aim82M.032	S92000003	Scotland	S92000003	Scotland
mm.aim82M.033	E92000001	England	E12000004	East Midlands
mm.aim82NM.121	S92000003	Scotland	S92000003	Scotland
mm.aim82M.035	E92000001	England	E12000009	South West
mm.aim82NM.123	E92000001	England	E12000002	North West
mm.aim82NM.122	E92000001	England	E12000002	North West
mm.domus.EM055	E92000001	England	E12000004	East Midlands
mm.domus.WA089	W92000004	Wales	W92000004	Wales
mm.domus.SW171	E92000001	England	E12000009	South West
mm.domus.SE249	E92000001	England	E12000006	East of England
mm.domus.SE373	E92000001	England	E12000008	South East
mm.fcm.186	E92000001	England	E12000005	West Midlands
mm.domus.EM054	E92000001	England	E12000004	East Midlands
mm.fcm.189	E92000001	England	E12000001	North East
mm.New.226	S92000003	Scotland	S92000003	Scotland
mm.New.227	S92000003	Scotland	S92000003	Scotland
mm.New.224	E92000001	England	E12000006	East of England
mm.New.225	E92000001	England	E12000008	South East
mm.New.222	S92000003	Scotland	S92000003	Scotland
mm.New.223	E92000001	England	E12000005	West Midlands
mm.New.220	E92000001	England	E12000005	West Midlands
mm.New.221	E92000001	England	E12000006	East of England
mm.domus.SE370	E92000001	England	E12000007	London
mm.New.228	S92000003	Scotland	S92000003	Scotland
mm.New.229	S92000003	Scotland	S92000003	Scotland
mm.domus.EM057	E92000001	England	E12000004	East Midlands
mm.domus.EM056	E92000001	England	E12000004	East Midlands
mm.domus.SE174	E92000001	England	E12000008	South East
mm.domus.SE175	E92000001	England	E12000006	East of England
mm.domus.SE176	NA	NA	NA	NA
mm.domus.SE177	E92000001	England	E12000008	South East
mm.domus.SE170	E92000001	England	E12000008	South East
mm.domus.SE171	E92000001	England	E12000006	East of England
mm.domus.SE172	E92000001	England	E12000006	East of England
mm.domus.SE173	E92000001	England	E12000006	East of England
mm.domus.NE041	E92000001	England	E12000001	North East
mm.domus.NE040	E92000001	England	E12000001	North East
mm.domus.NE042	E92000001	England	E12000001	North East
mm.domus.SE178	E92000001	England	E12000008	South East
mm.domus.NE044	E92000001	England	E12000001	North East
mm.domus.NE047	E92000001	England	E12000001	North East
mm.domus.NE046	E92000001	England	E12000001	North East
mm.New.92	NA	NA	NA	NA
mm.domus.NE049	E92000001	England	E12000001	North East
mm.New.138	E92000001	England	E12000001	North East
mm.New.139	E92000001	England	E12000001	North East
mm.musa.289	E92000001	England	E12000001	North East
mm.domus.WM085	E92000001	England	E12000005	West Midlands
mm.New.94	E92000001	England	E12000009	South West
mm.domus.NE048	E92000001	England	E12000001	North East
mm.mald.111	W92000004	Wales	W92000004	Wales
mm.mald.110	W92000004	Wales	W92000004	Wales
mm.New.130	E92000001	England	E12000001	North East
mm.musa.286	E92000001	England	E12000009	South West
mm.musa.281	E92000001	England	E12000009	South West
mm.musa.280	E92000001	England	E12000004	East Midlands
mm.musa.283	E92000001	England	E12000008	South East
mm.mald.116	W92000004	Wales	W92000004	Wales
mm.ace.1125	E92000001	England	E12000005	West Midlands
mm.domus.NW188	E92000001	England	E12000002	North West
mm.domus.NW189	E92000001	England	E12000002	North West
mm.domus.NW186	NA	NA	NA	NA
mm.domus.NW187	E92000001	England	E12000002	North West
mm.domus.NW184	NA	NA	NA	NA
mm.domus.NW185	NA	NA	NA	NA
mm.domus.NW182	E92000001	England	E12000002	North West
mm.domus.NW183	E92000001	England	E12000002	North West
mm.domus.NW180	E92000001	England	E12000002	North West
mm.domus.NW181	E92000001	England	E12000002	North West
mm.nimc.025	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.mgs.352	S92000003	Scotland	S92000003	Scotland
mm.ace.1122	E92000001	England	E12000005	West Midlands
mm.mgs.350	S92000003	Scotland	S92000003	Scotland
mm.domus.EM020	E92000001	England	E12000004	East Midlands
mm.fcm.221	S92000003	Scotland	S92000003	Scotland
mm.domus.SE571	NA	NA	NA	NA
mm.misc.257	E92000001	England	E12000007	London
mm.domus.SE243	E92000001	England	E12000007	London
mm.domus.NE045	E92000001	England	E12000001	North East
mm.domus.WA087	W92000004	Wales	W92000004	Wales
mm.domus.SE240	E92000001	England	E12000008	South East
mm.domus.SE179	E92000001	England	E12000008	South East
mm.domus.SW141	E92000001	England	E12000009	South West
mm.domus.SE241	E92000001	England	E12000008	South East
mm.mald.069	W92000004	Wales	W92000004	Wales
mm.mald.068	W92000004	Wales	W92000004	Wales
mm.fcm.161	E92000001	England	E12000009	South West
mm.domus.EM024	E92000001	England	E12000004	East Midlands
mm.fcm.163	E92000001	England	E12000004	East Midlands
mm.mald.066	W92000004	Wales	W92000004	Wales
mm.domus.EM025	E92000001	England	E12000004	East Midlands
mm.hha.167	S92000003	Scotland	S92000003	Scotland
mm.hha.164	S92000003	Scotland	S92000003	Scotland
mm.hha.165	S92000003	Scotland	S92000003	Scotland
mm.hha.162	S92000003	Scotland	S92000003	Scotland
mm.domus.EM026	E92000001	England	E12000004	East Midlands
mm.hha.160	S92000003	Scotland	S92000003	Scotland
mm.hha.161	S92000003	Scotland	S92000003	Scotland
mm.domus.SE245	E92000001	England	E12000006	East of England
mm.New.90	S92000003	Scotland	S92000003	Scotland
mm.hha.168	S92000003	Scotland	S92000003	Scotland
mm.hha.169	S92000003	Scotland	S92000003	Scotland
mm.domus.SW002	E92000001	England	E12000009	South West
mm.domus.SW003	E92000001	England	E12000009	South West
mm.domus.SW001	E92000001	England	E12000009	South West
mm.domus.SW006	E92000001	England	E12000009	South West
mm.domus.SW007	E92000001	England	E12000009	South West
mm.domus.SW004	E92000001	England	E12000009	South West
mm.domus.SW005	E92000001	England	E12000009	South West
mm.New.96	E92000001	England	E12000007	London
mm.domus.SW008	E92000001	England	E12000009	South West
mm.domus.SW009	E92000001	England	E12000009	South West
mm.domus.SE248	E92000001	England	E12000008	South East
mm.musa.121	E92000001	England	E12000009	South West
mm.hha.143	E92000001	England	E12000002	North West
mm.domus.SE358	E92000001	England	E12000006	East of England
mm.domus.SE359	E92000001	England	E12000008	South East
mm.domus.SE354	E92000001	England	E12000006	East of England
mm.domus.SE356	E92000001	England	E12000006	East of England
mm.ace.1121	E92000001	England	E12000006	East of England
mm.domus.SE350	E92000001	England	E12000008	South East
mm.domus.SE351	E92000001	England	E12000008	South East
mm.domus.SE352	E92000001	England	E12000008	South East
mm.domus.SE353	E92000001	England	E12000008	South East
mm.musa.285	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.domus.NI029	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.domus.NI028	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.hha.146	E92000001	England	E12000002	North West
mm.domus.SE198	E92000001	England	E12000008	South East
mm.domus.SE199	E92000001	England	E12000006	East of England
mm.domus.SE196	E92000001	England	E12000006	East of England
mm.domus.NI022	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.domus.NI021	N92000002	Northern Ireland	N92000002	Northern Ireland
mm.aim.0159	W92000004	Wales	W92000004	Wales
mm.domus.SE192	E92000001	England	E12000008	South East
mm.domus.SE193	E92000001	England	E12000008	South East
mm.domus.SE190	E92000001	England	E12000007	London
mm.domus.SE191	E92000001	England	E12000007	London
mm.New.194	E92000001	England	E12000003	Yorkshire and The Humber
mm.ace.1243	E92000001	England	E12000005	West Midlands
mm.aim.0774	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.WA098	W92000004	Wales	W92000004	Wales
mm.misc.049	S92000003	Scotland	S92000003	Scotland
mm.misc.048	S92000003	Scotland	S92000003	Scotland
mm.ace.1242	E92000001	England	E12000005	West Midlands
mm.misc.045	E92000001	England	E12000008	South East
mm.domus.WA092	W92000004	Wales	W92000004	Wales
mm.misc.047	E92000001	England	E12000009	South West
mm.domus.WA090	W92000004	Wales	W92000004	Wales
mm.misc.041	S92000003	Scotland	S92000003	Scotland
mm.domus.SC163	S92000003	Scotland	S92000003	Scotland
mm.domus.WA095	W92000004	Wales	W92000004	Wales
mm.domus.WA094	W92000004	Wales	W92000004	Wales
mm.aim.0570	E92000001	England	E12000002	North West
mm.domus.SC162	S92000003	Scotland	S92000003	Scotland
mm.domus.YH162	E92000001	England	E12000003	Yorkshire and The Humber
mm.misc.176	E92000001	England	E12000009	South West
mm.aim.0578	E92000001	England	E12000002	North West
mm.aim.0579	E92000001	England	E12000002	North West
mm.musa.282	E92000001	England	E12000008	South East
mm.domus.SE575	E92000001	England	E12000007	London
mm.New.195	E92000001	England	E12000008	South East
mm.ace.1246	E92000001	England	E12000002	North West
mm.ace.1245	E92000001	England	E12000002	North West
mm.domus.SC166	S92000003	Scotland	S92000003	Scotland
mm.domus.SC320	S92000003	Scotland	S92000003	Scotland
mm.domus.SE228	E92000001	England	E12000006	East of England
mm.domus.SE229	E92000001	England	E12000008	South East
mm.domus.EM004	E92000001	England	E12000004	East Midlands
mm.domus.EM005	E92000001	England	E12000004	East Midlands
mm.mgs.371	S92000003	Scotland	S92000003	Scotland
mm.domus.EM003	E92000001	England	E12000004	East Midlands
mm.mgs.373	S92000003	Scotland	S92000003	Scotland
mm.domus.EM001	E92000001	England	E12000004	East Midlands
mm.aim.0174	E92000001	England	E12000005	West Midlands
mm.domus.SE221	E92000001	England	E12000008	South East
mm.domus.SE222	E92000001	England	E12000008	South East
mm.domus.SE576	E92000001	England	E12000006	East of England
mm.domus.SE224	E92000001	England	E12000006	East of England
mm.domus.SE225	E92000001	England	E12000006	East of England
mm.domus.SE226	E92000001	England	E12000006	East of England
mm.aim.0173	E92000001	England	E12000004	East Midlands
mm.aim.1223	E92000001	England	E12000007	London
mm.wiki.295	E92000001	England	E12000004	East Midlands
mm.domus.SC105	S92000003	Scotland	S92000003	Scotland
mm.domus.SC104	S92000003	Scotland	S92000003	Scotland
mm.domus.SC103	S92000003	Scotland	S92000003	Scotland
mm.domus.SC102	S92000003	Scotland	S92000003	Scotland
mm.wiki.292	E92000001	England	E12000006	East of England
mm.domus.SC100	S92000003	Scotland	S92000003	Scotland
mm.domus.SC148	S92000003	Scotland	S92000003	Scotland
mm.wiki.298	E92000001	England	E12000004	East Midlands
mm.wiki.299	E92000001	England	E12000004	East Midlands
mm.aim.0314	E92000001	England	E12000007	London
mm.aim.0317	E92000001	England	E12000007	London
mm.aim.0310	E92000001	England	E12000006	East of England
mm.domus.SE577	E92000001	England	E12000008	South East
mm.New.197	S92000003	Scotland	S92000003	Scotland
mm.ace.1123	E92000001	England	E12000008	South East
mm.domus.YH122	E92000001	England	E12000003	Yorkshire and The Humber
mm.aim.0724	E92000001	England	E12000008	South East
mm.wiki.360	E92000001	England	E12000008	South East
mm.wiki.361	E92000001	England	E12000001	North East
mm.wiki.362	E92000001	England	E12000005	West Midlands
mm.domus.SC218	S92000003	Scotland	S92000003	Scotland
mm.wiki.364	E92000001	England	E12000005	West Midlands
mm.wiki.365	E92000001	England	E12000005	West Midlands
mm.wiki.366	E92000001	England	E12000005	West Midlands
mm.wiki.367	E92000001	England	E12000005	West Midlands
mm.wiki.368	E92000001	England	E12000005	West Midlands
mm.aim.1316	E92000001	England	E12000002	North West
mm.aim.1315	E92000001	England	E12000002	North West
mm.domus.SC217	S92000003	Scotland	S92000003	Scotland
mm.domus.EM015	E92000001	England	E12000004	East Midlands
mm.domus.SC215	S92000003	Scotland	S92000003	Scotland
mm.aim.0720	W92000004	Wales	W92000004	Wales
mm.aim.0723	W92000004	Wales	W92000004	Wales
mm.aim.1136	E92000001	England	E12000005	West Midlands
mm.aim.1131	E92000001	England	E12000008	South East
mm.aim.0959	E92000001	England	E12000004	East Midlands
mm.aim.0400	S92000003	Scotland	S92000003	Scotland
mm.domus.NE027	E92000001	England	E12000001	North East
mm.aim.0405	E92000001	England	E12000002	North West
mm.aim.0406	E92000001	England	E12000008	South East
mm.aim.0407	E92000001	England	E12000008	South East
mm.aim.0790	E92000001	England	E12000006	East of England
mm.aim.0791	E92000001	England	E12000009	South West
mm.aim.0795	E92000001	England	E12000004	East Midlands
mm.aim.0796	E92000001	England	E12000007	London
mm.aim.0797	W92000004	Wales	W92000004	Wales
mm.ace.1139	E92000001	England	E12000001	North East
mm.wiki.105	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.107	E92000001	England	E12000008	South East
mm.wiki.100	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.101	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.102	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.103	E92000001	England	E12000003	Yorkshire and The Humber
mm.ace.1131	E92000001	England	E12000007	London
mm.ace.1133	E92000001	England	E12000004	East Midlands
mm.ace.1132	E92000001	England	E12000004	East Midlands
mm.wiki.108	E92000001	England	E12000008	South East
mm.wiki.109	E92000001	England	E12000008	South East
mm.ace.1137	E92000001	England	E12000006	East of England
mm.ace.1136	E92000001	England	E12000007	London
mm.domus.SC302	S92000003	Scotland	S92000003	Scotland
mm.wiki.221	E92000001	England	E12000008	South East
mm.domus.SE197	E92000001	England	E12000008	South East
mm.domus.NE021	E92000001	England	E12000001	North East
mm.wiki.223	E92000001	England	E12000008	South East
mm.New.193	E92000001	England	E12000009	South West
mm.domus.YH110	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH117	E92000001	England	E12000003	Yorkshire and The Humber
mm.aim.1040	E92000001	England	E12000005	West Midlands
mm.aim.1047	E92000001	England	E12000009	South West
mm.domus.YH116	E92000001	England	E12000003	Yorkshire and The Humber
mm.domus.YH033	E92000001	England	E12000003	Yorkshire and The Humber
mm.wiki.227	E92000001	England	E12000008	South East
mm.domus.NE020	E92000001	England	E12000001	North East
mm.mgs.376	S92000003	Scotland	S92000003	Scotland
mm.wiki.038	E92000001	England	E12000009	South West
mm.wiki.039	E92000001	England	E12000009	South West
mm.wiki.030	E92000001	England	E12000009	South West
