project_id	OA_GSS	country_name	region_gss	region_name	lad16_gss	lad16_name	OA_GSS	RUC_CODE
mm.misc.015	E00173520	England	E12000004	East Midlands	E06000018	Nottingham	E00173520	B1
mm.musa.344	S00133283	Scotland	S92000003	Scotland	S12000030	Stirling	S00133283	NA
mm.domus.SE605	E00135285	England	E12000006	East of England	E07000145	Great Yarmouth	E00135285	C1
mm.ace.1181	E00052348	England	E12000005	West Midlands	E08000030	Walsall	E00052348	A1
mm.aim.1142	W00001921	Wales	W92000004	Wales	W06000006	Wrexham	W00001921	E1
mm.ace.1097	E00174243	England	E12000009	South West	E06000023	Bristol, City of	E00174243	C1
mm.misc.070	NA	NA	NA	NA	NA	NA	NA	NA
mm.aim.1147	E00110425	England	E12000006	East of England	E07000071	Colchester	E00110425	D1
mm.domus.SE236	E00160563	England	E12000008	South East	E07000225	Chichester	E00160563	C1
mm.misc.011	E00126853	England	E12000002	North West	E07000119	Fylde	E00126853	C1
mm.mgs.290	S00092021	Scotland	S92000003	Scotland	S12000034	Aberdeenshire	S00092021	NA
mm.aim.1151	S00091429	Scotland	S92000003	Scotland	S12000034	Aberdeenshire	S00091429	NA
mm.wiki.264	E00066872	England	E12000003	Yorkshire and The Humber	E06000013	North Lincolnshire	E00066872	E1
mm.misc.012	E00093988	England	E12000002	North West	E06000049	Cheshire East	E00093988	C1
mm.mgs.368	S00094591	Scotland	S92000003	Scotland	S12000035	Argyll and Bute	S00094591	NA
mm.ace.1267	E00088195	England	E12000006	East of England	E06000055	Bedford	E00088195	C1
mm.aim.1156	E00118654	England	E12000006	East of England	E07000096	Dacorum	E00118654	A1
mm.aim.1157	E00046223	England	E12000005	West Midlands	E08000025	Birmingham	E00046223	A1
mm.ace.1125	E00175708	England	E12000005	West Midlands	E08000025	Birmingham	E00175708	A1
mm.wiki.088	E00102316	England	E12000009	South West	E07000045	Teignbridge	E00102316	D1
mm.domus.SC138	S00104649	Scotland	S92000003	Scotland	S12000036	City of Edinburgh	S00104649	NA
mm.ace.1160	E00090806	England	E12000006	East of England	E07000008	Cambridge	E00090806	C1
mm.aim.1161	E00004531	England	E12000007	London	E09000007	Camden	E00004531	A1
mm.musa.345	E00137505	England	E12000004	East Midlands	E07000152	East Northamptonshire	E00137505	E1
mm.domus.SW086	E00103513	England	E12000009	South West	E07000049	East Dorset	E00103513	C1
mm.domus.YH103	E00067493	England	E12000003	Yorkshire and The Humber	E06000014	York	E00067493	C1
mm.domus.EM098	E00098400	England	E12000004	East Midlands	E07000032	Amber Valley	E00098400	B1
mm.musa.346	E00023938	England	E12000007	London	E09000033	Westminster	E00023938	A1
mm.musa.347	S00107207	Scotland	S92000003	Scotland	S12000036	City of Edinburgh	S00107207	NA
mm.hha.001	E00008149	England	E12000007	London	E09000011	Greenwich	E00008149	A1
mm.domus.EM055	E00144414	England	E12000004	East Midlands	E07000175	Newark and Sherwood	E00144414	E1
mm.misc.083	E00149509	England	E12000009	South West	E07000191	West Somerset	E00149509	D1
mm.ace.1241	E00172354	England	E12000005	West Midlands	E07000195	Newcastle-under-Lyme	E00172354	E1
mm.misc.128	E00153194	England	E12000006	East of England	E07000203	Mid Suffolk	E00153194	F1
mm.domus.WA060	W00002636	Wales	W92000004	Wales	W06000023	Powys	W00002636	D1
mm.domus.SC291	S00107235	Scotland	S92000003	Scotland	S12000036	City of Edinburgh	S00107235	NA
mm.domus.SW112	E00163330	England	E12000009	South West	E06000054	Wiltshire	E00163330	C1
mm.ace.1159	E00089664	England	E12000008	South East	E07000005	Chiltern	E00089664	D1
mm.aim82NM.096	S00121924	Scotland	S92000003	Scotland	S12000021	North Ayrshire	S00121924	NA
mm.wiki.230	E00122846	England	E12000008	South East	E07000108	Dover	E00122846	C1
mm.ace.1253	E00066907	England	E12000003	Yorkshire and The Humber	E06000013	North Lincolnshire	E00066907	C1
mm.wiki.169	E00023665	England	E12000007	London	E09000033	Westminster	E00023665	A1
mm.aim.1186	W00006291	Wales	W92000004	Wales	W06000016	Rhondda Cynon Taf	W00006291	C1
mm.mgs.348	S00107031	Scotland	S92000003	Scotland	S12000036	City of Edinburgh	S00107031	NA
mm.domus.SW128	E00163330	England	E12000009	South West	E06000054	Wiltshire	E00163330	C1
mm.aim.1189	S00126292	Scotland	S92000003	Scotland	S12000024	Perth and Kinross	S00126292	NA
mm.domus.SE603	E00122263	England	E12000008	South East	E07000106	Canterbury	E00122263	C1
mm.domus.SE134	E00136119	England	E12000006	East of England	E07000147	North Norfolk	E00136119	D1
mm.wiki.005	E00087929	England	E12000006	East of England	E06000056	Central Bedfordshire	E00087929	F1
mm.wiki.421	N00002613	Northern Ireland	N92000002	Northern Ireland	N09000005	Derry City and Strabane	N00002613	NA
mm.wiki.269	E00133359	England	E12000004	East Midlands	E07000140	South Holland	E00133359	C1
mm.domus.WM008	E00150475	England	E12000005	West Midlands	E07000194	Lichfield	E00150475	E1
mm.domus.YH107	E00169746	England	E12000003	Yorkshire and The Humber	E08000035	Leeds	E00169746	A1
mm.domus.YH148	E00065886	England	E12000003	Yorkshire and The Humber	E06000011	East Riding of Yorkshire	E00065886	D1
mm.domus.SC063	S00098242	Scotland	S92000003	Scotland	S12000006	Dumfries and Galloway	S00098242	NA
mm.aim.1202	E00161297	England	E12000008	South East	E07000227	Horsham	E00161297	D1
mm.aim.1203	E00145303	England	E12000008	South East	E07000178	Oxford	E00145303	C1
mm.mgs.299	S00117568	Scotland	S92000003	Scotland	S12000046	Glasgow City	S00117568	NA
mm.wiki.451	W00002408	Wales	W92000004	Wales	W06000023	Powys	W00002408	F2
mm.aim.1209	E00136223	England	E12000006	East of England	E07000147	North Norfolk	E00136223	F2
mm.misc.129	E00154061	England	E12000006	East of England	E07000205	Suffolk Coastal	E00154061	C1
mm.aim.1210	E00137593	England	E12000004	East Midlands	E07000152	East Northamptonshire	E00137593	E1
mm.ace.1176	E00019239	England	E12000007	London	E09000027	Richmond upon Thames	E00019239	A1
mm.domus.WM046	E00164122	England	E12000005	West Midlands	E07000234	Bromsgrove	E00164122	F1
mm.misc.099	E00065941	England	E12000003	Yorkshire and The Humber	E06000011	East Riding of Yorkshire	E00065941	C1
mm.ace.1141	E00066814	England	E12000003	Yorkshire and The Humber	E06000013	North Lincolnshire	E00066814	E1
mm.misc.068	E00106526	England	E12000008	South East	E07000062	Hastings	E00106526	C1
mm.misc.147	E00104059	England	E12000009	South West	E07000052	West Dorset	E00104059	C1
mm.aim.1215	E00019599	England	E12000007	London	E09000027	Richmond upon Thames	E00019599	A1
mm.domus.NW148	E00034211	England	E12000002	North West	E08000012	Liverpool	E00034211	A1
mm.domus.EM032	E00132461	England	E12000004	East Midlands	E07000137	East Lindsey	E00132461	C1
mm.domus.SE550	E00114624	England	E12000008	South East	E07000084	Basingstoke and Deane	E00114624	F1
mm.domus.SE096	E00023839	England	E12000007	London	E09000033	Westminster	E00023839	A1
mm.domus.NW139	E00128839	England	E12000002	North West	E07000125	Rossendale	E00128839	C1
mm.wiki.212	E00087538	England	E12000008	South East	E06000046	Isle of Wight	E00087538	C1
mm.ace.713	E00135949	England	E12000006	East of England	E07000147	North Norfolk	E00135949	E1
mm.aim.0976	E00017203	England	E12000007	London	E09000024	Merton	E00017203	A1
mm.domus.SE560	E00169096	England	E12000008	South East	E07000181	West Oxfordshire	E00169096	C1
mm.ace.1268	E00144391	England	E12000004	East Midlands	E07000175	Newark and Sherwood	E00144391	E1
mm.ace.1113	E00141111	England	E12000003	Yorkshire and The Humber	E07000165	Harrogate	E00141111	C1
mm.wiki.073	E00099193	England	E12000004	East Midlands	E07000035	Derbyshire Dales	E00099193	C1
mm.mgs.147	S00103333	Scotland	S92000003	Scotland	S12000036	City of Edinburgh	S00103333	NA
mm.domus.SW176	E00163295	England	E12000009	South West	E06000054	Wiltshire	E00163295	C1
mm.ace.1104	E00175614	England	E12000005	West Midlands	E08000025	Birmingham	E00175614	A1
mm.domus.SC199	S00094903	Scotland	S92000003	Scotland	S12000026	Scottish Borders	S00094903	NA
mm.domus.YH105	E00140707	England	E12000003	Yorkshire and The Humber	E07000164	Hambleton	E00140707	D2
mm.musa.349	S00098011	Scotland	S92000003	Scotland	S12000006	Dumfries and Galloway	S00098011	NA
mm.wiki.086	E00102057	England	E12000009	South West	E07000044	South Hams	E00102057	D1
mm.domus.SW136	E00075589	England	E12000009	South West	E06000025	South Gloucestershire	E00075589	E1
mm.domus.SE369	E00078990	England	E12000006	East of England	E06000031	Peterborough	E00078990	D1
mm.wiki.502	E00132218	England	E12000004	East Midlands	E07000137	East Lindsey	E00132218	F1
mm.aim.1245	E00121107	England	E12000006	East of England	E07000102	Three Rivers	E00121107	A1
mm.wiki.058	E00096564	England	E12000002	North West	E07000026	Allerdale	E00096564	F2
mm.hha.102	E00144601	England	E12000004	East Midlands	E07000176	Rushcliffe	E00144601	E1
mm.domus.SE368	E00080705	England	E12000006	East of England	E06000034	Thurrock	E00080705	A1
mm.domus.YH004	E00057830	England	E12000003	Yorkshire and The Humber	E08000035	Leeds	E00057830	A1
mm.mgs.371	S00118115	Scotland	S92000003	Scotland	S12000017	Highland	S00118115	NA
mm.aim.0227	S00119159	Scotland	S92000003	Scotland	S12000017	Highland	S00119159	NA
mm.musa.350	E00080915	England	E12000006	East of England	E06000034	Thurrock	E00080915	A1
mm.ace.413	E00135278	England	E12000006	East of England	E07000145	Great Yarmouth	E00135278	C1
mm.wiki.203	E00070686	England	E12000005	West Midlands	E06000019	Herefordshire, County of	E00070686	D1
mm.domus.YH162	E00066689	England	E12000003	Yorkshire and The Humber	E06000012	North East Lincolnshire	E00066689	C1
mm.domus.SE367	E00122998	England	E12000008	South East	E07000108	Dover	E00122998	C1
mm.aim.1246	E00102235	England	E12000009	South West	E07000044	South Hams	E00102235	D1
mm.domus.SC227	S00118106	Scotland	S92000003	Scotland	S12000017	Highland	S00118106	NA
mm.mald.148	W00003615	Wales	W92000004	Wales	W06000010	Carmarthenshire	W00003615	E2
mm.domus.SW222	E00148643	England	E12000009	South West	E07000189	South Somerset	E00148643	F1
mm.wiki.373	E00050946	England	E12000005	West Midlands	E08000028	Sandwell	E00050946	A1
mm.musa.351	E00110349	England	E12000006	East of England	E07000071	Colchester	E00110349	D1
mm.hha.088	E00099212	England	E12000004	East Midlands	E07000035	Derbyshire Dales	E00099212	F1
mm.misc.048	S00118509	Scotland	S92000003	Scotland	S12000017	Highland	S00118509	NA
mm.wiki.444	W00008223	Wales	W92000004	Wales	W06000021	Monmouthshire	W00008223	C1
mm.hha.021	E00157208	England	E12000008	South East	E07000215	Tandridge	E00157208	C1
mm.hha.040	E00101495	England	E12000009	South West	E07000042	Mid Devon	E00101495	C1
mm.domus.SW137	E00101527	England	E12000009	South West	E07000042	Mid Devon	E00101527	C1
mm.musa.352	E00136202	England	E12000006	East of England	E07000147	North Norfolk	E00136202	F1
mm.wiki.386	E00055358	England	E12000003	Yorkshire and The Humber	E08000033	Calderdale	E00055358	C1
mm.domus.SC226	S00097490	Scotland	S92000003	Scotland	S12000006	Dumfries and Galloway	S00097490	NA
mm.domus.SC025	S00091528	Scotland	S92000003	Scotland	S12000034	Aberdeenshire	S00091528	NA
mm.mgs.325	S00088987	Scotland	S92000003	Scotland	S12000033	Aberdeen City	S00088987	NA
mm.musa.353	E00095483	England	E12000009	South West	E06000052	Cornwall	E00095483	F1
mm.domus.SE110	E00135285	England	E12000006	East of England	E07000145	Great Yarmouth	E00135285	C1
mm.domus.WA096	W00000691	Wales	W92000004	Wales	W06000003	Conwy	W00000691	D1
mm.musa.354	E00104178	England	E12000009	South West	E07000052	West Dorset	E00104178	E1
mm.domus.SE366	E00146524	England	E12000008	South East	E07000181	West Oxfordshire	E00146524	D1
mm.domus.YH010	E00055504	England	E12000003	Yorkshire and The Humber	E08000034	Kirklees	E00055504	A1
mm.domus.SE117	E00146245	England	E12000008	South East	E07000180	Vale of White Horse	E00146245	E1
mm.misc.164	S00125940	Scotland	S92000003	Scotland	S12000023	Orkney Islands	S00125940	NA
mm.domus.SC239	S00121202	Scotland	S92000003	Scotland	S12000020	Moray	S00121202	NA
mm.domus.SW102	E00101402	England	E12000009	South West	E07000041	Exeter	E00101402	C1
mm.domus.SW138	E00077167	England	E12000009	South West	E06000027	Torbay	E00077167	C1
mm.domus.SW139	E00077111	England	E12000009	South West	E06000027	Torbay	E00077111	C1
mm.domus.SW140	E00102868	England	E12000009	South West	E07000046	Torridge	E00102868	D1
mm.domus.SW141	E00102235	England	E12000009	South West	E07000044	South Hams	E00102235	D1
mm.domus.NW118	E00027777	England	E12000002	North West	E08000005	Rochdale	E00027777	A1
mm.domus.NI014	N00002613	Northern Ireland	N92000002	Northern Ireland	N09000005	Derry City and Strabane	N00002613	NA
mm.musa.356	E00145417	England	E12000008	South East	E07000178	Oxford	E00145417	C1
mm.wiki.401	E00163035	England	E12000009	South West	E06000054	Wiltshire	E00163035	C1
mm.domus.NW074	E00126405	England	E12000002	North West	E07000117	Burnley	E00126405	C1
mm.domus.NW177	E00097956	England	E12000002	North West	E07000031	South Lakeland	E00097956	E2
mm.domus.SE373	E00106267	England	E12000008	South East	E07000061	Eastbourne	E00106267	C1
mm.hha.157	S00095011	Scotland	S92000003	Scotland	S12000026	Scottish Borders	S00095011	NA
mm.domus.SE598	E00086058	England	E12000008	South East	E06000044	Portsmouth	E00086058	C1
mm.domus.YH155	E00067488	England	E12000003	Yorkshire and The Humber	E06000014	York	E00067488	C1
mm.fcm.254	S00118173	Scotland	S92000003	Scotland	S12000017	Highland	S00118173	NA
mm.mald.149	W00007726	Wales	W92000004	Wales	W06000019	Blaenau Gwent	W00007726	C1
mm.domus.WA052	W00009869	Wales	W92000004	Wales	W06000022	Newport	W00009869	C1
mm.mald.151	W00002740	Wales	W92000004	Wales	W06000008	Ceredigion	W00002740	C2
mm.wiki.010	E00089445	England	E12000008	South East	E07000004	Aylesbury Vale	E00089445	E1
mm.domus.NW090	E00168473	England	E12000002	North West	E08000010	Wigan	E00168473	A1
mm.domus.SW204	E00095078	England	E12000009	South West	E06000052	Cornwall	E00095078	F1
mm.hha.033	E00095145	England	E12000009	South West	E06000052	Cornwall	E00095145	F1
mm.domus.SC301	S00095267	Scotland	S92000003	Scotland	S12000026	Scottish Borders	S00095267	NA
mm.aim.1255	E00118992	England	E12000006	East of England	E07000096	Dacorum	E00118992	C1
mm.mald.155	W00010067	Wales	W92000004	Wales	W06000008	Ceredigion	W00010067	D2
mm.domus.SW120	E00166376	England	E12000009	South West	E06000054	Wiltshire	E00166376	C1
mm.domus.SE136	E00135695	England	E12000006	East of England	E07000146	King's Lynn and West Norfolk	E00135695	C1
mm.ace.1283	E00172272	England	E12000005	West Midlands	E07000237	Worcester	E00172272	C1
mm.domus.SE278	E00086564	England	E12000008	South East	E06000045	Southampton	E00086564	C1
mm.mald.152	W00003337	Wales	W92000004	Wales	W06000009	Pembrokeshire	W00003337	D2
mm.misc.158	E00159254	England	E12000005	West Midlands	E07000221	Stratford-on-Avon	E00159254	C1
mm.misc.142	S00096218	Scotland	S92000003	Scotland	S12000005	Clackmannanshire	S00096218	NA
mm.domus.NW021	E00097071	England	E12000002	North West	E07000028	Carlisle	E00097071	C1
mm.domus.SE374	E00125986	England	E12000008	South East	E07000116	Tunbridge Wells	E00125986	C1
mm.musa.360	W00005887	Wales	W92000004	Wales	W06000014	Vale of Glamorgan	W00005887	C1
mm.domus.YH108	E00172499	England	E12000003	Yorkshire and The Humber	E08000019	Sheffield	E00172499	B1
mm.aim.1261	E00019590	England	E12000007	London	E09000027	Richmond upon Thames	E00019590	A1
mm.musa.361	E00032048	England	E12000002	North West	E08000010	Wigan	E00032048	A1
mm.domus.NW044	E00063650	England	E12000002	North West	E06000008	Blackburn with Darwen	E00063650	F1
mm.hha.068	E00088576	England	E12000006	East of England	E06000055	Bedford	E00088576	E1
mm.MDN.028	E00150126	England	E12000005	West Midlands	E07000193	East Staffordshire	E00150126	D1
mm.domus.SC266	S00095438	Scotland	S92000003	Scotland	S12000026	Scottish Borders	S00095438	NA
mm.fcm.257	E00023930	England	E12000007	London	E09000033	Westminster	E00023930	A1
mm.aim.1263	E00118025	England	E12000008	South East	E07000094	Winchester	E00118025	F1
mm.misc.042	W00000245	Wales	W92000004	Wales	W06000002	Gwynedd	W00000245	D2
mm.domus.WA098	W00001010	Wales	W92000004	Wales	W06000003	Conwy	W00001010	F2
mm.fcm.258	W00003201	Wales	W92000004	Wales	W06000009	Pembrokeshire	W00003201	D2
mm.domus.NE051	E00043458	England	E12000001	North East	E08000022	North Tyneside	E00043458	C1
mm.domus.SE334	E00170362	England	E12000008	South East	E07000110	Maidstone	E00170362	C1
mm.domus.WM041	E00047326	England	E12000005	West Midlands	E08000025	Birmingham	E00047326	A1
mm.wiki.274	E00036105	England	E12000002	North West	E08000015	Wirral	E00036105	A1
mm.domus.SE062	E00174653	England	E12000007	London	E09000007	Camden	E00174653	A1
mm.hha.041	E00102420	England	E12000009	South West	E07000045	Teignbridge	E00102420	F1
mm.domus.SC303	S00135122	Scotland	S92000003	Scotland	S12000013	Na h-Eileanan Siar	S00135122	NA
mm.ace.1167	E00169746	England	E12000003	Yorkshire and The Humber	E08000035	Leeds	E00169746	A1
mm.domus.SC200	S00118906	Scotland	S92000003	Scotland	S12000017	Highland	S00118906	NA
mm.domus.NI015	N00004387	Northern Ireland	N92000002	Northern Ireland	N09000006	Fermanagh and Omagh	N00004387	NA
mm.MDN.020	N00003471	Northern Ireland	N92000002	Northern Ireland	N09000007	Lisburn and Castlereagh	N00003471	NA
mm.domus.NI016	N00004242	Northern Ireland	N92000002	Northern Ireland	N09000011	Ards and North Down	N00004242	NA
mm.domus.NI017	N00001008	Northern Ireland	N92000002	Northern Ireland	N09000003	Belfast	N00001008	NA
mm.MDN.022	N00001384	Northern Ireland	N92000002	Northern Ireland	N09000003	Belfast	N00001384	NA
mm.aim.0001	E00088496	England	E12000006	East of England	E06000055	Bedford	E00088496	D1
mm.aim.1267	E00174223	England	E12000009	South West	E06000023	Bristol, City of	E00174223	C1
mm.domus.SE381	E00090710	England	E12000006	East of England	E07000008	Cambridge	E00090710	C1
mm.mgs.093	S00089651	Scotland	S92000003	Scotland	S12000033	Aberdeen City	S00089651	NA
mm.domus.SC217	S00097126	Scotland	S92000003	Scotland	S12000006	Dumfries and Galloway	S00097126	NA
mm.mgs.369	S00099567	Scotland	S92000003	Scotland	S12000042	Dundee City	S00099567	NA
mm.domus.SE589	E00110403	England	E12000006	East of England	E07000071	Colchester	E00110403	F1
mm.domus.YH106	E00170749	England	E12000003	Yorkshire and The Humber	E06000010	Kingston upon Hull, City of	E00170749	C1
mm.domus.NE056	E00042580	England	E12000001	North East	E08000021	Newcastle upon Tyne	E00042580	A1
mm.ace.1237	E00173533	England	E12000004	East Midlands	E06000018	Nottingham	E00173533	B1
mm.domus.SE389	E00145417	England	E12000008	South East	E07000178	Oxford	E00145417	C1
mm.ace.1255	E00028381	England	E12000002	North West	E08000006	Salford	E00028381	A1
mm.mald.154	W00009894	Wales	W92000004	Wales	W06000016	Rhondda Cynon Taf	W00009894	C1
