project_id	LSOA_GSS	combined_idx_dec	income	employment	education	health	crime	housing	services	country
mm.domus.NW138	E01032912	1	1	2	2	1	3	5	3	england
mm.domus.SE595	E01030199	5	8	8	4	9	7	1	1	england
mm.musa.276	W01000480	3	3	4	4	4	1	2	4	wales
mm.aim.0720	W01000080	8	7	8	8	7	5	4	4	wales
mm.mald.110	W01000612	6	7	5	9	5	7	5	2	wales
mm.domus.WA055	W01000014	6	5	4	8	6	4	7	6	wales
mm.mgs.329	S01011829	7	9	8	6	7	10	7	1	scotland
mm.domus.SC080	S01011822	4	5	4	4	3	2	1	9	scotland
mm.domus.SC175	S01011821	4	5	4	5	3	1	2	8	scotland
mm.domus.SE146	E01003895	8	8	9	10	10	4	2	7	england
mm.domus.NE082	E01012151	6	6	4	6	4	3	10	6	england
mm.domus.SE475	E01033237	2	1	1	1	3	6	6	4	england
mm.domus.SE522	E01002678	6	7	9	10	9	5	4	1	england
mm.aim.0723	W01000346	9	9	10	10	10	10	5	1	wales
mm.aim.0724	E01024453	10	10	10	10	10	6	8	6	england
mm.domus.YH124	E01011574	6	6	6	10	3	6	2	9	england
mm.ace.1270	E01031486	9	10	10	9	10	6	4	7	england
mm.domus.EM079	E01027048	9	9	9	6	8	9	7	7	england
mm.domus.SW240	E01020173	9	7	8	8	8	9	6	10	england
mm.domus.SE534	E01024302	7	8	9	8	9	3	4	2	england
mm.domus.SE544	E01026444	4	5	6	3	6	10	2	1	england
mm.domus.SE503	E01028790	9	8	9	7	10	10	9	4	england
mm.domus.SE392	E01028521	7	10	10	9	9	2	1	6	england
mm.musa.277	E01028550	6	6	8	3	5	9	2	6	england
mm.domus.SE179	E01028823	10	9	10	10	10	9	7	10	england
mm.aim82NM.117	E01030133	4	7	7	4	8	9	1	1	england
mm.domus.WM134	E01031282	6	8	8	9	8	6	1	1	england
mm.domus.SW165	E01018958	3	4	5	2	6	5	2	1	england
mm.domus.SC160	S01012132	2	2	3	2	3	1	2	9	scotland
mm.mgs.376	S01012127	3	3	3	3	2	1	1	9	scotland
mm.domus.SC142	S01011738	3	3	3	6	3	2	3	5	scotland
mm.domus.SE143	E01031490	7	7	6	8	6	6	3	7	england
mm.fcm.197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mm.aim.1155	E01005062	3	4	6	5	1	4	3	1	england
mm.ace.1276	E01027870	5	5	4	6	4	3	2	8	england
mm.hha.101	E01028189	5	5	5	5	7	6	5	3	england
mm.domus.EM011	E01028152	6	7	5	6	6	3	7	5	england
mm.domus.NW084	E01018624	4	5	5	6	3	3	1	10	england
mm.domus.WA074	W01000073	8	8	8	8	7	9	6	2	wales
mm.mald.111	W01000703	4	4	3	4	5	1	2	9	wales
mm.hha.026	E01031626	7	8	8	7	9	6	3	2	england
mm.wiki.322	E01028927	6	6	5	7	6	7	4	3	england
mm.domus.SC176	S01012322	7	7	7	8	8	10	6	1	scotland
mm.domus.SE542	E01021378	7	5	6	5	8	9	8	6	england
mm.domus.YH152	E01033690	3	6	6	3	3	1	1	3	england
mm.domus.EM051	E01019620	5	8	7	8	7	5	1	2	england
mm.musa.278	E01019624	9	9	7	9	8	9	7	9	england
mm.domus.SE540	E01018093	3	4	3	2	3	4	3	2	england
mm.misc.138	W01000608	3	4	3	4	4	1	2	5	wales
mm.aim.0738	W01000603	4	4	3	5	4	2	6	5	wales
mm.hha.030	E01018924	4	6	7	6	6	10	1	1	england
mm.domus.SW182	E01018803	6	7	8	9	6	8	3	1	england
mm.domus.NW129	E01025176	6	6	7	7	4	8	2	10	england
mm.domus.SE142	E01028607	8	9	9	8	9	7	3	2	england
mm.domus.SW084	E01018995	1	1	1	3	1	3	1	6	england
mm.aim.0742	W01000172	3	3	3	5	3	3	2	3	wales
mm.domus.WA077	W01000050	6	7	6	7	8	5	2	2	wales
mm.domus.NW062	E01019336	6	7	7	4	6	5	2	10	england
mm.ace.1266	E01018836	2	2	2	2	2	5	1	3	england
mm.domus.NW113	E01033653	3	5	10	7	4	1	1	3	england
mm.domus.SC129	S01010040	3	3	3	4	3	1	1	8	scotland
mm.hha.134	E01018654	5	7	5	8	6	10	3	1	england
mm.domus.SW085	E01018844	4	4	4	6	4	4	1	8	england
mm.musa.281	E01029230	5	7	8	7	9	9	1	1	england
mm.wiki.405	E01032406	4	3	3	3	5	3	6	5	england
mm.domus.SC014	S01011942	3	4	4	3	4	1	1	9	scotland
mm.fcm.202	E01026770	5	5	4	5	5	8	2	6	england
mm.wiki.136	E01033141	5	5	6	8	7	2	5	6	england
mm.domus.NW072	E01025105	8	10	10	10	10	10	1	2	england
mm.domus.SE131	E01015599	2	2	3	1	2	1	2	3	england
mm.domus.SE572	E01032664	8	7	7	8	8	7	5	9	england
mm.domus.SE386	E01000854	5	5	6	8	5	6	1	2	england
mm.musa.282	E01031514	6	8	9	7	10	9	1	1	england
mm.domus.SE557	E01031515	5	4	5	3	5	7	5	5	england
mm.wiki.116	E01021206	6	5	6	5	6	7	10	6	england
mm.domus.SW196	E01031870	9	9	8	9	8	7	4	10	england
mm.domus.SW220	E01032004	6	7	8	8	9	6	2	1	england
mm.domus.EM036	E01013524	4	6	7	2	2	2	3	2	england
mm.hha.191	W01000585	7	8	9	9	7	10	5	1	wales
mm.domus.EM099	E01027274	9	10	10	9	10	10	9	2	england
mm.domus.SC228	S01011805	8	8	9	8	8	3	2	8	scotland
mm.aim.0750	E01026266	5	5	6	2	6	3	2	8	england
mm.domus.SE287	E01017701	9	8	9	8	10	10	7	2	england
mm.domus.SE393	E01028521	7	10	10	9	9	2	1	6	england
mm.domus.SE129	E01001387	6	6	7	10	7	4	2	4	england
mm.musa.283	E01021047	6	7	6	3	7	6	7	3	england
mm.mald.116	W01000080	8	7	8	8	7	5	4	4	wales
mm.domus.WA093	W01000027	6	6	6	8	6	9	2	2	wales
mm.domus.WA056	W01000210	9	9	8	10	7	4	7	4	wales
mm.domus.WA095	W01001932	5	8	9	8	7	10	1	1	wales
mm.domus.NW009	E01005184	4	5	8	8	2	1	2	4	england
mm.domus.SW024	E01015054	4	6	8	3	2	2	2	3	england
mm.musa.285	95AA11S1	8	9	8	6	5	2	9	7	northern_ireland
mm.aim.0753	E01018922	4	7	7	6	8	9	1	1	england
mm.domus.SE547	E01030521	9	9	7	8	9	7	9	7	england
mm.musa.268	95GG30S2	10	10	10	10	9	8	7	9	northern_ireland
mm.domus.SE584	E01004692	7	10	10	10	10	7	1	2	england
mm.aim.0754	E01000851	6	9	10	9	10	5	1	3	england
mm.domus.SC134	S01009937	5	5	7	4	4	1	1	7	scotland
mm.fcm.204	E01018762	3	5	4	4	4	7	1	1	england
mm.domus.YH119	E01011838	1	2	1	1	1	2	3	6	england
mm.domus.YH123	E01011837	2	3	2	2	3	1	4	8	england
mm.domus.WA047	W01001524	4	4	3	4	5	1	6	9	wales
mm.domus.WA057	W01001258	4	4	4	4	4	2	6	9	wales
mm.domus.SW100	E01032661	7	6	7	7	7	6	7	6	england
mm.misc.052	E01018132	8	7	7	8	8	8	4	8	england
mm.hha.031	E01018785	5	6	6	8	8	9	1	1	england
mm.ace.1220	E01007141	3	3	3	5	2	2	2	10	england
mm.domus.SE498	E01022761	6	5	5	2	7	8	5	10	england
mm.domus.WA041	W01001046	4	4	2	6	5	1	2	7	wales
mm.domus.WA076	W01000105	5	6	7	3	8	2	1	10	wales
mm.domus.NW004	E01005952	1	1	1	1	1	2	5	4	england
mm.musa.286	E01033200	2	3	3	2	3	5	1	1	england
mm.domus.SW166	E01020562	5	6	5	5	4	8	2	10	england
mm.domus.SE241	E01017123	3	7	7	6	5	1	1	4	england
mm.domus.SE140	E01017131	5	6	9	4	8	2	2	2	england
mm.domus.SE231	E01017069	8	7	9	8	8	8	3	9	england
