project_id	OA2011_GSS
mm.domus.YH083	E00065272
mm.hha.056	E00112851
mm.wiki.250	E00131114
mm.domus.SW126	E00103672
mm.domus.WM029	E00159224
mm.musa.305	E00166632
mm.domus.SC282	S00097232
mm.domus.YH142	E00140737
mm.wiki.074	E00100373
mm.ace.1133	E00100587
mm.hha.004	E00082478
mm.domus.SE519	E00173259
mm.misc.075	S00135245
mm.wiki.232	E00124915
mm.ace.1162	E00172408
mm.domus.NE055	E00042580
mm.domus.YH024	E00039827
mm.musa.306	E00149069
mm.hha.048	E00104180
mm.domus.SW125	E00166080
mm.misc.097	E00104202
mm.aim.0877	E00155524
mm.musa.307	E00023522
mm.domus.EM057	E00173553
mm.domus.SC040	S00128947
mm.domus.SC039	S00129057
mm.domus.SC306	S00128975
mm.domus.YH112	E00055109
mm.domus.NE029	E00041850
mm.hha.107	E00146949
mm.musa.308	E00087354
mm.domus.SE346	E00106649
mm.domus.WM100	E00166308
mm.wiki.044	E00095410
mm.domus.SE115	E00136190
mm.aim.0881	E00148057
mm.wiki.276	E00036119
mm.aim.0882	E00124129
mm.domus.SC316	S00124638
mm.ace.333	E00147398
mm.domus.WM006	E00147396
mm.domus.WM136	E00151388
mm.wiki.026	E00092446
mm.domus.SW156	E00101013
mm.musa.310	E00122478
mm.domus.NW082	E00093988
mm.domus.YH144	E00140712
mm.domus.SE132	
mm.wiki.251	E00131498
mm.domus.SE570	E00004524
mm.musa.311	E00087376
mm.aim.0625	E00174334
mm.domus.SC246	S00095186
mm.domus.SE536	E00125900
mm.musa.312	E00124772
mm.musa.313	E00124883
mm.domus.NW176	E00097999
mm.hha.168	S00125934
mm.mgs.288	S00125934
mm.domus.SC191	S00094125
mm.domus.YH169	E00065438
mm.fcm.230	S00118035
mm.hha.127	E00065498
mm.domus.SE345	E00166690
mm.mgs.346	S00127692
mm.domus.SE537	E00121897
mm.aim82M.040	E00112947
mm.aim.0892	E00050896
mm.domus.YH115	E00055202
mm.domus.NW106	E00024902
mm.ace.1094	E00034620
mm.wiki.034	E00095564
mm.fcm.231	E00175190
mm.domus.EM075	E00131622
mm.domus.SW224	E00114141
mm.domus.SE072	E00109966
mm.domus.SE160	E00024112
mm.domus.WM132	E00047443
mm.domus.SW158	E00113599
mm.aim.0898	E00146805
mm.domus.SE452	E00166978
mm.aim.0900	E00097245
mm.hha.083	E00154346
mm.wiki.330	E00072863
mm.domus.SW164	E00149476
mm.musa.314	E00148264
mm.domus.SW190	E00149200
mm.domus.SW124	E00166740
mm.domus.SW123	E00147934
mm.domus.NI013	N00000340
mm.hha.180	S00100656
mm.wiki.172	E00015312
mm.aim82NM.113	E00154489
mm.domus.NE076	E00044091
mm.aim.0907	E00102316
mm.fcm.232	E00123762
mm.domus.SE060	E00019685
mm.domus.SW171	E00101966
mm.domus.EM060	E00070020
mm.domus.NW094	E00128968
mm.domus.NE030	E00043651
mm.musa.316	E00097573
mm.aim82NM.118	S00135069
mm.domus.WA063	W00004898
mm.domus.WA071	W00005314
mm.ace.1144	E00038111
mm.ace.1119	E00039189
mm.domus.SE277	E00086586
mm.domus.SE279	E00086564
mm.wiki.104	E00065544
mm.domus.SE246	E00080065
mm.domus.SE195	E00080382
mm.wiki.140	E00080217
mm.domus.SE492	E00080139
mm.aim82NM.115	E00035353
mm.domus.SE343	E00086477
mm.wiki.173	E00017512
mm.hha.098	E00137595
mm.domus.SE430	E00154466
mm.misc.123	E00154464
mm.ace.1275	E00133377
mm.domus.NW171	E00034155
mm.domus.SE422	E00156738
mm.wiki.174	E00023937
mm.domus.SE606	E00125390
mm.domus.WM092	E00072164
mm.domus.SC193	S00117047
mm.domus.NI020	N00002127
mm.domus.YH138	E00170745
mm.aim82M.041	E00162410
mm.domus.SW127	E00174240
mm.domus.SW184	E00095184
mm.aim.0931	E00120224
mm.misc.124	E00120496
mm.Mus70Cal.027	S00111174
mm.domus.SC255	S00111153
mm.domus.SC245	S00111170
mm.domus.SW076	E00101754
mm.musa.319	W00001313
mm.musa.320	E00122100
mm.domus.SE461	E00117081
mm.ace.1211	E00000026
mm.musa.321	E00000025
mm.misc.157	S00103316
mm.domus.WA087	W00010221
mm.aim.0926	E00161942
mm.domus.NW142	E00034851
mm.musa.322	E00096066
mm.fcm.235	E00136033
mm.musa.323	E00070724
mm.domus.WM017	E00159679
mm.aim.0925	E00132699
mm.aim82NM.114	E00039471
mm.domus.SE188	E00123046
mm.domus.NW156	
mm.hha.027	E00161230
mm.musa.325	E00043390
mm.musa.326	E00095167
mm.domus.SW203	E00095933
mm.domus.SC133	S00116652
mm.domus.SE504	E00091748
mm.domus.SW091	E00101308
mm.wiki.170	E00000024
mm.domus.SE104	E00136572
mm.aim82NM.091	
mm.mgs.333	S00088963
mm.domus.SC268	S00095805
mm.ace.1285	E00136190
mm.musa.327	E00015166
mm.wiki.462	S00093079
mm.misc.197	W00001634
mm.misc.178	E00103314
mm.domus.SE361	E00167807
mm.mgs.384	S00118031
mm.domus.WM104	E00151530
mm.MDN.033	E00151329
mm.domus.WM101	E00151388
mm.domus.SE360	E00090923
mm.ace.1183	E00029152
mm.fcm.239	E00136147
mm.aim82M.042	E00133848
mm.domus.EM030	E00133848
mm.domus.SE558	E00161828
mm.hha.090	E00130950
mm.domus.SE359	E00083471
mm.wiki.117	E00172917
mm.musa.328	E00112227
mm.hha.028	E00160683
mm.hha.057	E00114219
mm.aim.0936	E00103416
mm.domus.SW069	E00078787
mm.wiki.242	E00127367
mm.domus.SE496	E00000994
mm.domus.NE031	E00043074
mm.domus.SE358	E00120644
mm.misc.154	S00100846
mm.domus.SE357	E00161583
mm.domus.SC192	S00133256
mm.hha.049	E00103540
mm.domus.NW192	E00029744
mm.domus.NW018	E00029175
mm.domus.NW017	E00029743
mm.domus.SE356	E00079549
mm.wiki.006	E00088086
mm.aim.0941	E00122676
mm.wiki.429	W00000178
mm.misc.159	E00163088
mm.wiki.365	E00159645
mm.musa.329	E00130342
mm.wiki.313	E00146071
mm.domus.WA006	W00000318
mm.aim.0943	E00088099
mm.domus.NW163	E00097836
mm.domus.SW221	E00163409
mm.misc.125	E00111249
mm.hha.007	E00169157
mm.domus.SC307	S00094031
mm.hha.184	W00003601
mm.domus.SE105	E00173827
mm.domus.SC065	S00097548
mm.hha.010	E00114370
mm.wiki.366	E00172292
mm.aim82M.043	E00159222
mm.aim82NM.116	S00126209
mm.domus.SC194	S00118117
mm.ace.1258	E00019542
mm.domus.YH136	E00170764
mm.wiki.016	E00091068
mm.domus.NW068	E00092689
mm.domus.SC195	S00126002
mm.wiki.290	E00134719
mm.ace.1103	E00098187
mm.wiki.045	E00094758
mm.domus.SW167	E00103706
mm.domus.EM086	E00174335
mm.wiki.352	E00152471
mm.misc.036	E00152469
mm.hha.058	E00169005
mm.domus.NW104	E00033048
mm.domus.SE354	E00152372
mm.wiki.354	E00154063
mm.ace.1252	E00153637
mm.wiki.353	E00153989
mm.hha.105	E00070616
mm.domus.EM006	E00138917
mm.domus.SC196	S00123771
mm.domus.NE032	E00044835
mm.aim82NM.010	E00066020
mm.aim.0951	E00087440
mm.ace.1122	E00071379
mm.mgs.301	S00104709
mm.aim.0338	E00156191
mm.domus.SE353	E00157057
mm.wiki.360	E00155454
mm.domus.SE456	E00106137
mm.musa.332	E00107693
mm.misc.126	E00154081
mm.domus.SE523	E00008620
mm.hha.128	E00140535
mm.aim.0956	E00136150
mm.domus.SE135	E00134446
mm.ace.1096	E00145223
mm.musa.334	E00141397
mm.domus.SW169	E00103835
mm.aim.1206	E00103830
mm.misc.016	W00004552
mm.domus.WA033	W00003990
mm.domus.SW070	E00078374
mm.domus.SE352	E00146492
mm.wiki.430	W00000108
mm.hha.002	E00013336
mm.domus.WA099	W00000849
mm.wiki.300	E00139161
mm.domus.WA010	W00000616
mm.domus.NW143	E00093869
mm.wiki.431	W00000194
mm.wiki.017	E00091580
mm.domus.SC269	S00135089
mm.domus.SC273	S00135069
mm.domus.SC197	S00118890
mm.domus.SC290	S00103316
mm.aim82NM.120	S00129310
mm.wiki.087	E00102900
mm.domus.NW189	E00030152
mm.domus.WM024	E00152039
mm.domus.NE048	E00042832
mm.domus.SE565	E00160846
mm.domus.SC198	S00128994
mm.domus.SW131	E00166076
mm.misc.107	E00071449
mm.mgs.282	S00117962
mm.domus.SE017	E00024030
mm.domus.NW099	E00033012
mm.ace.1136	E00019773
mm.domus.SW170	E00096069
mm.domus.EM090	E00132214
mm.domus.NW180	E00094122
mm.ace.1154	E00103008
mm.mgs.372	S00098484
mm.musa.335	E00104049
mm.aim82M.044	E00062216
mm.musa.337	W00002837
mm.domus.SW103	E00102657
mm.domus.SW207	E00096029
mm.domus.YH007	E00057556
mm.domus.WM009	E00164322
mm.domus.WA064	W00003337
mm.musa.339	S00117563
mm.domus.SE372	E00121974
mm.misc.148	E00104049
mm.domus.SW181	E00112931
mm.wiki.146	E00114199
mm.domus.SW135	E00114196
mm.domus.YH073	E00058809
mm.ace.1210	E00146014
mm.musa.340	E00021615
mm.domus.SE371	E00082480
mm.musa.154	E00112258
mm.wiki.424	N00004387
mm.domus.WM025	E00164957
mm.domus.SW107	E00072611
mm.aim.0981	E00094185
mm.aim.0952	E00156861
mm.domus.NI024	N00000369
mm.aim82NM.007	E00142243
mm.wiki.301	E00139242
mm.aim82NM.019	E00102543
mm.domus.NW002	E00097449
mm.wiki.272	E00033012
mm.MDN.017	N00001418
mm.aim.0994	E00130404
mm.domus.SW197	E00101132
mm.aim.1153	E00148101
mm.misc.149	S00135130
mm.domus.EM083	E00130840
mm.aim82M.008	E00000024
mm.misc.046	E00092430
mm.misc.062	E00150328
mm.aim.1004	E00132232
mm.domus.SC299	S00121679
mm.aim.1005	E00161877
mm.misc.076	E00056184
mm.misc.022	E00121890
mm.wiki.495	S00129001
mm.domus.SW017	E00095633
mm.wiki.478	S00119274
mm.aim.1017	E00107885
mm.domus.SE421	E00173773
mm.aim.1020	E00013430
mm.domus.WM074	E00071088
mm.aim.1022	E00156630
mm.aim.1023	E00171549
mm.domus.SE076	E00014101
mm.misc.100	W00003294
mm.ace.1214	E00084117
mm.ace.324	E00173640
mm.misc.133	W00002714
mm.domus.WM011	E00164713
mm.misc.162	E00065498
mm.mald.007	W00009979
mm.misc.008	E00141517
mm.ace.1225	E00141096
mm.aim.1026	E00048664
mm.domus.YH052	E00140380
mm.aim.1031	E00096420
mm.misc.066	S00097328
mm.aim.1036	E00022693
mm.wiki.432	W00010127
mm.misc.010	E00087556
mm.aim.1040	E00072124
mm.domus.NW038	E00172015
mm.domus.YH151	E00055247
mm.aim.1042	E00153401
mm.domus.SE506	E00013944
mm.aim.1097	E00103762
mm.domus.SE020	E00008159
mm.domus.SE505	E00092288
mm.aim.1051	E00129702
mm.domus.WM057	E00164147
mm.domus.SE370	E00174679
mm.musa.341	S00107624
mm.domus.NW115	E00025436
mm.ace.1254	E00021628
mm.domus.SE001	E00015184
mm.wiki.382	E00060121
mm.mgs.343	S00103352
mm.domus.YH061	E00141418
mm.domus.NW039	E00063922
mm.ace.1123	E00118200
mm.aim.1068	
mm.domus.EM105	E00169458
mm.domus.SE562	E00118200
mm.wiki.448	W00002540
mm.aim.1071	S00133384
mm.ace.1247	E00176619
mm.wiki.387	E00054350
mm.hha.110	E00151797
mm.aim82NM.056	E00099315
mm.domus.SW160	E00074829
mm.mgs.383	S00094575
mm.ace.1148	E00139849
mm.ace.380	E00173773
mm.mgs.390	S00117903
mm.domus.SC178	S00117792
mm.musa.342	S00094449
mm.misc.005	E00083656
mm.aim.1080	E00157942
mm.aim.1082	E00175378
mm.musa.343	E00123768
mm.wiki.055	E00097573
mm.domus.SE058	E00023930
mm.domus.NI010	N00003040
mm.domus.SC305	S00097272
mm.aim.1089	E00147676
mm.domus.SC037	S00095534
mm.domus.SC011	S00095439
mm.misc.088	E00175593
mm.aim.1091	E00009662
mm.aim.1093	E00176629
mm.aim.1095	E00124108
mm.domus.YH069	E00067445
mm.wiki.481	S00119259
mm.wiki.013	E00167063
mm.domus.NE001	E00042825
mm.ace.1198	E00157853
mm.domus.SE319	E00012764
mm.ace.1246	E00172920
mm.aim82M.057	E00097173
mm.fcm.155	E00159224
mm.domus.NW145	E00175812
mm.wiki.014	E00091826
mm.domus.SE337	E00086047
mm.domus.SC232	S00098441
mm.aim.1111	E00153203
mm.domus.SC022	S00093456
mm.wiki.399	E00162515
mm.domus.SW057	E00114194
mm.domus.WM007	E00164648
mm.misc.032	E00125207
mm.misc.044	E00131502
mm.aim.1115	E00104064
mm.aim82NM.074	E00125552
mm.wiki.139	E00108325
mm.aim.1117	E00135950
mm.aim.1196	E00110002
mm.aim.1121	S00109097
mm.misc.072	E00103208
mm.wiki.422	N00002607
mm.domus.EM047	E00138038
mm.domus.SE445	E00174772
mm.aim.1131	E00155436
mm.domus.SC171	S00098264
mm.domus.SE082	E00012764
mm.wiki.426	N00004437
mm.aim.1136	E00149906
mm.aim.1138	E00144252
mm.misc.007	E00175378
mm.misc.120	E00119258
mm.misc.015	E00173520
mm.musa.344	S00133283
mm.domus.SE605	E00135285
mm.ace.1181	E00052348
mm.aim.1142	W00001921
mm.ace.1097	E00174243
mm.misc.070	
mm.aim.1147	E00110425
mm.domus.SE236	E00160563
mm.misc.011	E00126853
mm.mgs.290	S00092021
mm.aim.1151	S00091429
mm.wiki.264	E00066872
mm.misc.012	E00093988
mm.mgs.368	S00094591
mm.ace.1267	E00088195
mm.aim.1156	E00118654
mm.aim.1157	E00046223
mm.ace.1125	E00175708
mm.wiki.088	E00102316
mm.domus.SC138	S00104649
mm.ace.1160	E00090806
mm.aim.1161	E00004531
mm.aim82NM.105	E00123064
mm.musa.345	E00137505
mm.domus.SW086	E00103513
mm.domus.YH103	E00067493
mm.domus.EM098	E00098400
mm.aim.1166	E00096463
mm.aim.1169	E00020435
mm.musa.346	E00023938
mm.musa.347	S00107207
mm.hha.001	E00008149
mm.domus.EM055	E00144414
mm.misc.083	E00149509
mm.ace.1241	E00172354
mm.misc.128	E00153194
mm.domus.WA060	W00002636
mm.domus.SC291	S00107235
mm.aim82NM.095	E00083769
mm.domus.SW112	E00163330
mm.ace.1159	E00089664
mm.aim82NM.096	S00121924
mm.wiki.230	E00122846
mm.ace.1253	E00066907
mm.wiki.169	E00023665
mm.aim.1186	W00006291
mm.domus.SE046	E00166978
mm.mgs.348	S00107031
mm.domus.SW128	E00163330
mm.aim.1189	S00126292
mm.domus.SE603	E00122263
mm.aim.1194	E00113165
mm.domus.SW109	E00172087
mm.domus.SE134	E00136119
mm.wiki.005	E00087929
mm.wiki.421	N00002613
mm.wiki.269	E00133359
mm.MDN.034	E00151621
mm.domus.WM008	E00150475
mm.domus.YH107	E00169746
mm.domus.YH148	E00065886
mm.domus.SC063	S00098242
mm.aim.1202	E00161297
mm.aim.1203	E00145303
mm.aim.1205	E00173897
mm.mgs.299	S00117568
mm.wiki.451	W00002408
mm.aim.1209	E00136223
mm.misc.129	E00154061
mm.aim.1210	E00137593
mm.ace.1176	E00019239
mm.domus.WM046	E00164122
mm.misc.099	E00065941
mm.ace.1141	E00066814
mm.misc.068	E00106526
mm.misc.147	E00104059
mm.aim.1215	E00019599
mm.domus.SC263	S00122120
mm.domus.NW148	E00034211
mm.domus.EM032	E00132461
mm.aim.1217	E00035596
mm.domus.SE550	E00114624
mm.domus.SE096	E00023839
mm.domus.NW128	E00092446
mm.wiki.400	E00163550
mm.domus.NW139	E00128839
mm.wiki.212	E00087538
mm.ace.713	E00135949
mm.misc.136	E00166357
mm.aim.0976	E00017203
mm.domus.SE560	E00169096
mm.aim.1230	E00163496
mm.ace.1268	E00144391
mm.ace.1113	E00141111
mm.wiki.073	E00099193
mm.mgs.147	S00103333
mm.domus.SW176	E00163295
mm.ace.1104	E00175614
mm.domus.SC199	S00094903
mm.domus.YH105	E00140707
mm.musa.349	S00098011
mm.wiki.086	E00102057
mm.aim82M.045	E00094691
mm.domus.SW136	E00075589
mm.domus.SE369	E00078990
mm.wiki.502	E00132218
mm.misc.163	E00141104
mm.aim.1245	E00121107
mm.wiki.058	E00096564
mm.hha.102	E00144601
mm.domus.SE368	E00080705
mm.mgs.357	S00119594
mm.domus.YH004	E00057830
mm.mgs.371	S00118115
mm.aim.0227	S00119159
mm.musa.350	E00080915
mm.ace.413	E00135278
mm.wiki.203	E00070686
mm.domus.YH162	E00066689
mm.domus.SE367	E00122998
mm.aim.1246	E00102235
mm.domus.SC227	S00118106
mm.domus.NE065	E00105566
mm.mald.148	W00003615
mm.aim82NM.121	S00129114
mm.domus.SW222	E00148643
mm.wiki.373	E00050946
mm.musa.351	E00110349
mm.hha.088	E00099212
mm.misc.048	S00118509
mm.wiki.444	W00008223
mm.hha.021	E00157208
mm.hha.040	E00101495
mm.domus.SW137	E00101527
mm.musa.352	E00136202
mm.wiki.386	E00055358
mm.domus.SC226	S00097490
mm.domus.SC025	S00091528
mm.mgs.325	S00088987
mm.musa.353	E00095483
mm.domus.SE110	E00135285
mm.Mus70Cal.009	S00113921
mm.domus.WA096	W00000691
mm.musa.354	E00104178
mm.domus.SE366	E00146524
mm.domus.YH010	E00055504
mm.domus.SE117	E00146245
mm.aim82NM.122	E00128570
mm.misc.059	
mm.misc.164	S00125940
mm.domus.SC239	S00121202
mm.aim82NM.123	E00024346
mm.aim82M.060	E00108789
mm.domus.SW102	E00101402
mm.aim82M.046	E00165886
mm.wiki.466	S00094115
mm.domus.SW138	E00077167
mm.domus.SW139	E00077111
mm.domus.SW140	E00102868
mm.domus.SW141	E00102235
mm.aim82M.047	E00102222
mm.domus.NW118	E00027777
mm.misc.144	E00106248
mm.domus.NI014	N00002613
mm.wiki.018	E00091942
mm.musa.356	E00145417
mm.wiki.401	E00163035
mm.domus.SE112	E00135693
mm.domus.NW074	E00126405
mm.domus.NW177	E00097956
mm.domus.SE373	E00106267
mm.domus.YH109	E00040772
mm.wiki.390	E00054796
mm.hha.157	S00095011
mm.domus.SE598	E00086058
mm.domus.YH155	E00067488
mm.fcm.254	S00118173
mm.mald.149	W00007726
mm.domus.WA052	W00009869
mm.mald.151	W00002740
mm.wiki.010	E00089445
mm.domus.NW090	E00168473
mm.hha.189	W00008202
mm.domus.SW204	E00095078
mm.hha.033	E00095145
mm.domus.SC301	S00095267
mm.aim.1255	E00118992
mm.domus.SW142	E00096002
mm.mald.155	W00010067
mm.domus.SW120	E00166376
mm.domus.SE136	E00135695
mm.domus.NE067	E00062058
mm.misc.082	E00125268
mm.ace.1283	E00172272
mm.domus.SE278	E00086564
mm.mald.152	W00003337
mm.misc.158	E00159254
mm.domus.SC240	S00121337
mm.misc.142	S00096218
mm.domus.NW021	E00097071
mm.domus.SE374	E00125986
mm.musa.360	W00005887
mm.domus.YH108	E00172499
mm.aim.1261	E00019590
mm.musa.361	E00032048
mm.domus.NW044	E00063650
mm.hha.068	E00088576
mm.MDN.028	E00150126
mm.domus.SC266	S00095438
mm.fcm.257	E00023930
mm.aim.1263	E00118025
mm.misc.042	W00000245
mm.domus.WA098	W00001010
mm.fcm.258	W00003201
mm.domus.SE074	E00109966
mm.domus.WA097	W00001010
mm.wiki.361	E00043450
mm.domus.NE051	E00043458
mm.domus.SE509	E00016097
mm.domus.SE334	E00170362
mm.domus.WM041	E00047326
mm.wiki.274	E00036105
mm.domus.SE062	E00174653
mm.domus.SE429	E00174653
mm.hha.041	E00102420
mm.domus.SC303	S00135122
mm.ace.1167	E00169746
mm.domus.SC200	S00118906
mm.domus.NI015	N00004387
mm.MDN.020	N00003471
mm.domus.NI016	N00004242
mm.domus.NI017	N00001008
mm.MDN.022	N00001384
mm.aim.0001	E00088496
mm.aim.1267	E00174223
mm.domus.SE381	E00090710
mm.mgs.093	S00089651
mm.domus.SC221	S00090695
mm.domus.SC217	S00097126
mm.domus.SC300	S00099567
mm.domus.SC223	S00099567
mm.mgs.369	S00099567
mm.domus.SE589	E00110403
mm.domus.YH106	E00170749
mm.domus.NE056	E00042580
mm.ace.1237	E00173533
mm.domus.SE389	E00145417
mm.ace.1255	E00028381
mm.mald.154	W00009894
mm.domus.SC208	S00111164
mm.mgs.316	S00111153
mm.domus.SC222	S00133635
mm.musa.016	E00107014
mm.ace.436	E00172150
mm.domus.WM037	E00172150
mm.mgs.296	S00129019
mm.mgs.295	S00129019
mm.aim.1274	E00011265
mm.domus.SE559	E00160685
mm.domus.NI026	N00003615
mm.ace.1090	E00159021
mm.ace.1102	E00083877
mm.domus.SC201	S00135123
mm.musa.362	N00002806
mm.domus.EM027	E00132868
mm.domus.WA037	W00008313
mm.mald.157	W00000301
mm.ace.1155	E00021458
mm.domus.SE182	E00173204
mm.aim.1281	W00005606
mm.domus.SE063	E00000502
mm.musa.363	E00018578
mm.wiki.046	E00096408
mm.musa.364	E00102316
mm.domus.SE398	E00087693
mm.domus.SE364	E00120583
mm.domus.SE397	E00022191
mm.domus.SE168	E00014093
mm.domus.SW050	E00072574
mm.Mus70Cal.024	E00173520
mm.domus.YH018	E00055936
mm.mgs.366	S00106883
mm.wiki.177	E00176266
mm.fcm.262	E00144455
mm.domus.NE016	E00139874
mm.wiki.096	E00105778
mm.musa.366	E00070994
mm.wiki.103	E00065997
mm.musa.368	E00169156
mm.domus.YH122	E00168743
mm.Mus70Cal.023	E00141101
mm.domus.NW101	E00033677
mm.domus.SE395	E00146062
mm.domus.NE073	E00139694
mm.domus.SE501	E00123131
mm.domus.WM049	E00168257
mm.domus.WM047	E00168257
mm.aim.1289	E00022349
mm.domus.SE561	E00112058
mm.musa.369	E00080637
mm.musa.370	E00155429
mm.domus.SE480	E00017092
mm.domus.SE066	E00022687
mm.misc.134	E00102945
mm.domus.SE330	E00079582
mm.domus.SE435	E00119423
mm.domus.SW145	E00103866
mm.misc.139	E00055451
mm.domus.SW041	E00163755
mm.ace.1187	E00108517
mm.aim82M.048	E00161446
mm.domus.NW098	E00062813
mm.aim.1295	E00062813
mm.mgs.404	S00125935
mm.wiki.278	E00168412
mm.domus.WM018	E00159689
mm.domus.WM122	E00045656
mm.domus.WM016	E00159715
mm.domus.WM019	E00159333
mm.domus.WM085	E00159689
mm.domus.NE035	E00045060
mm.domus.NE072	E00044931
mm.wiki.331	E00149509
mm.domus.SW146	E00149509
mm.wiki.019	E00092303
mm.wiki.483	S00117698
mm.musa.371	E00145918
mm.domus.WM093	E00071092
mm.domus.SE400	E00169712
mm.domus.SE159	E00155456
mm.wiki.047	E00095931
mm.domus.SE405	E00160524
mm.domus.NE061	E00106025
mm.domus.NW067	E00168843
mm.wiki.241	E00128779
mm.domus.SC202	S00123526
mm.domus.NW069	E00126425
mm.musa.372	E00158748
mm.domus.WM075	E00171624
mm.domus.WM111	E00051042
mm.domus.WA067	E00106264
mm.Mus70Cal.021	E00007979
mm.musa.373	E00004173
mm.musa.374	E00159335
mm.domus.EM061	E00139154
mm.wiki.147	E00112888
mm.wiki.332	E00149367
mm.domus.SW115	E00148101
mm.wiki.487	S00122957
mm.aim82NM.125	W00002325
mm.wiki.323	E00147297
mm.domus.WA089	E00000027
mm.wiki.446	W00004874
mm.mald.158	W00002812
mm.misc.017	W00004157
mm.musa.376	W00002453
mm.domus.SE051	E00121705
mm.aim82M.061	S00110356
mm.wiki.204	E00070763
mm.domus.WM067	E00048098
mm.Mus70Cal.026	E00027644
mm.aim.1300	E00104271
mm.domus.SE084	E00082570
mm.musa.377	E00085210
mm.misc.064	E00095919
mm.domus.SE250	E00122478
mm.wiki.185	E00017670
mm.domus.SC203	S00118145
mm.domus.SC272	S00122521
mm.aim.1304	E00036932
mm.MDN.024	E00047581
mm.domus.NW083	E00093950
mm.aim82NM.127	E00166050
mm.domus.SW002	E00149485
mm.ace.1251	E00153632
mm.mald.159	W00003703
mm.domus.SE517	E00090385
mm.domus.SE404	E00115500
mm.musa.379	E00176645
mm.domus.SE255	E00118141
mm.domus.SE067	E00023945
mm.domus.SW121	E00074765
mm.ace.1263	E00151172
mm.domus.YH020	E00040903
mm.hha.059	E00112863
mm.domus.SW228	E00148418
mm.fcm.270	S00125988
mm.mgs.358	S00117727
mm.domus.SW223	E00163521
mm.aim82NM.128	E00097606
mm.aim.1308	E00104412
mm.domus.SW147	E00104030
mm.musa.380	E00104407
mm.musa.367	W00002556
mm.aim.1309	E00098646
mm.domus.SW133	E00096385
mm.domus.SE380	E00090710
mm.domus.SC308	S00134174
mm.ace.1227	E00141965
mm.wiki.307	E00141989
mm.domus.YH091	E00141997
mm.ace.1242	E00147140
mm.aim.1312	E00114714
mm.aim82NM.129	E00147644
mm.wiki.178	E00019112
mm.domus.SE403	E00123082
mm.ace.1190	E00020719
mm.domus.NI009	N00001646
mm.aim.0317	E00007029
mm.domus.SC205	S00097475
mm.wiki.468	S00097475
mm.hha.111	E00150683
mm.wiki.494	S00094997
mm.domus.SE215	E00122207
mm.hha.060	E00112922
mm.domus.SE402	E00091326
mm.domus.NW144	E00175808
mm.aim.1315	E00128706
mm.mgs.364	S00118949
mm.aim.1316	E00062518
mm.domus.NW089	E00168471
mm.domus.WM135	E00053271
mm.misc.102	E00131886
mm.wiki.252	E00131891
mm.domus.YH135	E00170744
mm.aim82NM.130	S00094722
mm.ace.1271	E00066911
mm.domus.WM050	E00052255
mm.aim.1318	E00070465
mm.wiki.253	E00068903
mm.wiki.355	E00154489
mm.domus.SC019	S00093951
mm.domus.SE065	E00022423
mm.wiki.314	E00146298
mm.domus.NW058	E00036247
mm.aim.1090	E00034200
mm.domus.SE220	E00114402
mm.wiki.427	N00004528
mm.aim.1322	E00163414
mm.domus.SW113	E00162912
mm.domus.SW153	E00162563
mm.domus.SW105	E00162468
mm.domus.SE399	E00017538
mm.domus.SE406	E00017527
mm.domus.SE541	E00092180
mm.wiki.334	E00148890
mm.domus.SW148	E00114232
mm.domus.SW168	E00114235
mm.domus.SE409	E00107189
mm.musa.386	E00118197
mm.domus.SE254	E00118197
mm.aim.1326	E00167974
mm.misc.003	E00135364
mm.domus.NW087	E00098087
mm.mald.160	W00007257
mm.domus.SE156	E00083591
mm.wiki.008	E00083643
mm.fcm.274	E00161781
mm.musa.387	E00061229
mm.aim.1329	E00175713
mm.domus.EM102	E00099342
mm.wiki.279	E00168415
mm.musa.388	E00036121
mm.domus.SE408	E00091270
mm.fcm.275	E00106248
mm.domus.YH092	E00066031
mm.hha.069	E00088131
mm.domus.SE592	E00088130
mm.aim82M.049	E00135801
mm.hha.050	E00103540
mm.musa.389	E00139068
mm.domus.EM018	E00070561
mm.wiki.409	E00070566
mm.wiki.291	E00135894
mm.domus.WM013	E00167323
mm.fcm.276	E00167323
mm.domus.SE407	E00154063
mm.hha.061	E00113612
mm.domus.SE567	E00122050
mm.aim.1335	E00127972
mm.domus.YH086	E00141644
mm.domus.EM110	E00132618
mm.domus.NE063	E00140178
mm.domus.NE064	E00176345
mm.wiki.186	E00007863
mm.domus.SE410	E00153369
mm.misc.039	E00112732
mm.domus.EM089	E00133743
mm.domus.WM010	E00164648
mm.domus.WM027	E00165181
mm.ace.1207	E00164810
mm.domus.WM087	E00050050
mm.domus.NW178	E00096463
mm.aim.1342	E00096658
mm.Mus70Cal.030	E00143018
mm.domus.NW100	E00033677
mm.musa.390	E00100798
mm.domus.NW133	E00034622
mm.wiki.308	E00140706
mm.domus.SE585	E00013254
mm.aim.1346	E00086109
mm.domus.YH045	E00037805
mm.misc.177	E00103054
mm.domus.SE411	E00162114
mm.musa.391	E00037599
mm.domus.SW116	E00113961
mm.musa.392	E00088094
mm.domus.WA042	W00001879
mm.aim82NM.042	W00002138
mm.domus.WM116	E00147583
mm.domus.SE412	E00090414
mm.domus.EM065	E00169458
mm.musa.393	E00140030
mm.aim.1348	E00136672
mm.domus.SE138	E00137054
mm.domus.NW012	E00025890
mm.aim82M.051	E00087359
