GSS	combined_idx_dec	income	employment	education	health	crime	housing	services	country
E01013320	4	5	4	3	5	2	5	10	england
E01013321	7	8	7	8	6	4	4	9	england
E01013322	7	6	5	7	5	8	8	10	england
E01013323	7	6	6	5	5	9	7	4	england
E01013324	7	9	8	9	8	4	5	2	england
E01013325	7	8	7	8	7	8	5	2	england
E01013326	8	6	7	7	7	9	8	4	england
E01013327	8	6	7	8	6	9	9	10	england
E01013328	10	9	9	9	7	8	10	9	england
E01013329	5	4	4	5	5	9	8	7	england
E01013330	1	2	2	2	2	1	1	9	england
E01013331	2	2	1	1	1	2	7	7	england
E01013332	2	2	2	2	2	1	2	9	england
E01013333	7	6	6	6	6	6	6	10	england
E01013334	6	5	6	5	6	2	6	9	england
E01013335	3	2	2	1	4	3	6	7	england
E01013336	7	7	6	6	7	4	4	9	england
E01013337	10	9	9	9	9	8	7	10	england
E01013338	8	7	8	6	7	7	6	7	england
E01013339	10	9	8	8	9	9	7	8	england
E01013340	10	10	10	10	10	10	8	10	england
E01013341	9	8	8	9	7	10	8	7	england
E01013342	8	9	10	10	9	10	5	1	england
E01013343	8	8	8	8	7	7	3	7	england
E01013344	8	9	9	10	10	3	2	8	england
E01013345	7	7	8	5	8	5	2	8	england
E01013346	7	7	7	9	8	6	2	8	england
E01013347	2	2	2	1	2	3	5	6	england
E01013348	8	9	10	7	8	6	2	7	england
E01013349	2	2	2	1	2	3	6	3	england
E01013350	3	3	3	2	3	6	4	7	england
E01013351	9	10	10	10	10	9	8	2	england
E01013352	10	8	8	9	9	10	8	9	england
E01013353	4	4	4	4	4	4	5	7	england
E01013354	10	10	10	9	9	10	9	3	england
E01013355	10	10	9	9	9	8	7	6	england
E01013356	9	8	7	6	9	5	7	10	england
E01013357	10	9	10	10	10	10	9	6	england
E01013358	10	10	10	10	9	10	5	9	england
E01013359	4	4	5	3	5	3	6	6	england
E01013360	10	10	10	8	9	10	6	9	england
E01013361	10	10	10	10	10	9	3	8	england
E01013362	9	8	9	9	9	8	3	8	england
E01013363	6	6	7	8	3	5	2	5	england
E01013364	7	7	8	9	6	5	2	6	england
E01013365	9	8	8	10	9	10	6	4	england
E01013366	3	5	4	6	4	1	1	5	england
E01013368	8	9	9	9	9	5	1	7	england
E01013369	6	6	6	6	6	3	3	7	england
E01013370	9	8	9	8	7	9	7	8	england
E01013371	10	10	10	10	10	10	10	9	england
E01013372	10	9	9	8	7	10	7	9	england
E01013373	8	7	6	8	5	9	8	10	england
E01013374	10	10	9	9	9	10	8	6	england
E01013375	10	10	10	9	10	10	7	8	england
E01013376	10	10	8	9	8	10	9	8	england
E01013377	10	9	9	9	8	8	8	10	england
E01013378	10	10	10	8	10	10	5	3	england
E01013379	10	10	9	10	9	10	6	8	england
E01013380	9	9	10	9	9	6	4	9	england
E01013381	9	8	9	7	9	9	6	9	england
E01013382	4	4	5	3	6	3	6	6	england
E01013383	6	5	6	5	5	5	3	7	england
E01013384	5	5	7	2	5	7	6	6	england
E01013385	3	4	3	3	4	3	6	3	england
E01013386	3	3	3	2	3	3	3	5	england
E01013387	10	10	10	10	10	9	8	5	england
E01013388	9	9	9	8	9	8	7	3	england
E01013389	9	9	9	8	8	10	8	6	england
E01013390	5	5	6	4	5	5	2	6	england
E01013391	8	8	8	8	7	5	2	8	england
E01013392	8	8	9	9	9	6	4	7	england
E01013393	6	6	6	6	5	8	2	9	england
E01013394	3	2	2	2	3	3	5	5	england
E01013395	9	9	9	10	9	8	3	10	england
E01013396	7	6	6	8	7	5	5	8	england
E01013397	9	9	9	8	9	7	4	8	england
E01013398	6	5	7	3	6	5	6	3	england
E01013399	3	2	3	1	4	4	6	4	england
E01013400	7	9	9	7	6	5	2	4	england
E01013401	7	7	10	4	7	6	4	6	england
E01013402	10	10	10	10	10	10	8	4	england
E01013403	8	9	10	5	9	7	5	4	england
E01013404	5	4	4	4	5	5	8	6	england
E01013405	9	10	9	5	8	9	7	9	england
E01013406	7	7	7	5	6	7	8	6	england
E01013407	9	8	7	9	7	7	8	8	england
E01013408	9	10	7	8	7	9	9	6	england
E01013409	8	7	7	6	8	10	8	7	england
E01013410	3	3	2	2	2	6	8	5	england
E01013411	9	8	8	7	8	9	7	7	england
E01013412	6	6	8	9	8	2	1	10	england
E01013413	10	10	10	10	10	5	3	9	england
E01013414	9	9	9	10	8	8	2	8	england
E01013416	3	3	3	5	1	3	2	7	england
E01013417	8	8	7	10	9	6	2	8	england
E01013418	6	6	6	9	5	5	3	8	england
E01013419	7	6	6	7	7	8	8	4	england
E01013420	10	10	10	7	9	10	8	5	england
E01013421	8	9	10	9	9	6	4	2	england
E01013422	9	9	10	9	9	8	8	3	england
E01013423	10	10	10	10	10	10	9	7	england
E01013424	10	10	10	10	10	9	9	10	england
E01013425	10	9	9	10	8	9	7	8	england
E01013426	9	9	9	10	9	10	7	3	england
E01013427	10	10	10	10	10	10	9	6	england
E01013428	7	6	7	6	8	6	8	6	england
E01013429	9	9	10	8	9	7	8	5	england
E01013430	8	7	7	4	9	9	8	10	england
E01013431	9	7	8	7	7	8	9	8	england
E01013432	9	9	9	8	10	7	7	4	england
E01013433	10	10	10	9	8	7	9	9	england
E01013434	9	9	6	10	6	8	9	10	england
E01013435	9	8	8	8	7	10	7	9	england
E01013436	10	10	10	8	9	10	10	2	england
E01013437	5	6	3	7	5	4	5	2	england
E01013438	9	7	7	8	7	9	9	8	england
E01013439	10	10	10	10	9	10	10	8	england
E01013440	10	10	10	8	10	9	10	7	england
E01013441	6	7	7	6	8	3	2	9	england
E01013442	7	6	7	5	7	3	6	9	england
E01013443	2	2	2	2	1	2	6	2	england
E01013444	3	2	3	1	3	5	6	5	england
E01013445	3	3	3	2	3	4	4	7	england
E01013446	5	5	5	3	5	6	8	5	england
E01013447	3	3	3	2	4	4	4	5	england
E01013448	2	2	2	2	3	4	6	1	england
E01013449	7	6	7	5	7	4	8	4	england
E01013450	8	9	7	10	10	10	3	4	england
E01013451	10	9	10	10	9	10	7	8	england
E01013452	10	10	10	10	9	10	9	10	england
E01013453	3	4	6	4	3	2	1	5	england
E01013454	3	3	4	4	2	1	2	7	england
E01013455	3	3	3	4	2	5	2	4	england
E01013456	1	2	1	2	1	1	1	6	england
E01013457	3	3	4	4	3	1	1	8	england
E01013458	4	5	4	7	2	3	4	5	england
E01013459	4	4	4	4	5	5	2	7	england
E01013460	4	5	7	5	4	2	1	6	england
E01013461	10	10	10	10	9	9	7	6	england
E01013462	9	7	8	8	7	8	6	9	england
E01013463	10	10	10	10	9	10	8	6	england
E01013464	9	9	6	9	6	7	7	10	england
E01013465	10	10	10	9	9	8	7	7	england
E01013466	10	10	9	10	8	9	6	8	england
E01013467	10	10	9	10	7	10	7	8	england
E01013468	10	10	9	9	9	7	7	9	england
E01013469	8	8	7	9	6	10	3	7	england
E01013470	3	3	3	3	3	3	3	9	england
E01013471	3	3	3	3	3	3	1	8	england
E01013472	1	1	1	1	1	1	3	4	england
E01013473	1	2	2	1	1	1	2	7	england
E01013474	3	3	3	2	3	2	4	4	england
E01013475	1	1	2	1	2	1	2	6	england
E01013476	6	7	6	5	4	4	5	6	england
E01013477	2	3	2	2	3	2	1	8	england
E01013479	1	2	1	3	1	1	1	4	england
E01013480	1	1	1	1	1	1	1	4	england
E01013481	1	1	1	1	2	2	1	3	england
E01013483	2	2	3	3	2	1	1	5	england
E01013484	1	1	1	1	1	1	1	3	england
E01013485	1	1	2	1	3	2	2	4	england
E01013486	1	1	1	1	1	1	2	4	england
E01013487	1	1	1	1	1	2	1	4	england
E01013488	7	7	7	9	8	4	7	4	england
E01013489	7	10	6	9	5	5	7	3	england
E01013490	7	6	6	7	6	5	7	5	england
E01013491	6	6	6	6	6	7	4	6	england
E01013492	7	7	6	8	6	7	5	8	england
E01013493	4	4	3	5	3	6	6	5	england
E01013494	4	3	3	4	3	4	6	4	england
E01013495	6	5	5	5	5	6	5	7	england
E01013496	1	1	1	1	1	2	7	2	england
E01013497	2	2	2	1	3	2	3	7	england
E01013498	4	5	4	3	3	2	6	6	england
E01013499	2	2	2	2	2	2	4	6	england
E01013500	4	5	4	3	3	5	4	7	england
E01013501	4	5	4	4	3	2	3	9	england
E01013502	2	3	3	2	2	2	3	7	england
E01013503	4	6	5	3	5	1	1	9	england
E01013504	2	2	3	1	4	1	2	6	england
E01013505	6	6	6	5	6	6	1	10	england
E01013506	5	5	4	5	4	4	5	8	england
E01013507	6	7	5	5	5	3	3	9	england
E01013508	3	3	2	2	2	4	5	5	england
E01013509	5	5	4	5	5	4	3	7	england
E01013510	3	3	2	2	2	5	5	5	england
E01013511	7	9	7	5	5	3	5	10	england
E01013512	2	2	2	2	2	4	3	6	england
E01013513	3	3	3	1	4	5	4	8	england
E01013514	9	8	9	10	7	4	7	10	england
E01013515	4	4	4	7	3	3	6	5	england
E01013517	3	4	3	4	2	3	7	5	england
E01013518	5	6	5	5	3	4	5	8	england
E01013519	5	4	6	6	4	2	9	8	england
E01013520	10	10	10	9	8	7	9	7	england
E01013521	2	2	2	2	1	4	5	4	england
E01013522	2	2	2	4	2	2	1	7	england
E01013523	2	2	2	4	1	2	2	4	england
E01013524	4	6	7	2	2	2	3	2	england
E01013525	4	4	5	8	4	3	2	5	england
E01013526	8	9	8	10	8	4	4	7	england
E01013527	10	10	10	10	9	5	4	9	england
E01013528	6	6	5	9	5	3	3	9	england
E01013529	7	6	7	10	5	6	4	9	england
E01013530	5	5	5	4	5	5	5	5	england
E01013531	3	3	3	2	3	5	5	5	england
E01013532	3	3	3	2	2	2	4	7	england
E01013533	1	1	1	1	1	1	4	6	england
E01013534	4	5	4	3	4	4	2	7	england
E01013535	1	1	1	1	1	1	5	4	england
E01013536	1	1	1	1	1	2	3	6	england
E01013537	4	4	4	3	4	4	2	7	england
E01013538	2	3	2	2	1	3	1	9	england
E01013539	10	10	10	10	8	9	10	5	england
E01013540	9	8	8	10	7	10	6	4	england
E01013541	6	5	5	7	5	7	9	5	england
E01013542	5	6	5	9	3	8	2	6	england
E01013543	9	10	10	10	8	4	7	6	england
E01013544	9	10	10	10	8	6	8	3	england
E01013545	5	4	4	8	5	6	5	5	england
E01013546	8	8	8	9	8	5	5	10	england
E01013547	3	5	5	4	3	2	1	7	england
E01013548	4	4	3	2	4	5	4	7	england
E01013549	3	3	3	2	3	6	5	3	england
E01013550	1	2	2	1	2	2	3	3	england
E01013551	5	6	8	4	4	4	1	6	england
E01013552	2	2	2	2	2	5	5	6	england
E01013553	3	4	3	2	3	6	4	5	england
E01013554	3	3	3	4	2	4	1	7	england
E01013555	4	4	4	2	5	5	3	3	england
E01013556	9	9	8	9	7	10	8	6	england
E01013557	9	9	8	9	6	6	8	10	england
E01013558	7	6	7	8	8	5	6	5	england
E01013559	9	9	7	9	7	8	6	9	england
E01013560	10	10	8	9	7	9	8	9	england
E01013561	9	9	8	8	6	6	5	10	england
E01013562	7	5	6	9	5	9	7	9	england
E01013563	10	9	9	9	8	9	8	8	england
E01013564	10	10	9	9	9	10	9	6	england
E01013565	2	1	2	1	4	3	1	5	england
E01013566	1	1	1	1	1	1	1	4	england
E01013567	1	1	1	1	3	2	1	5	england
E01013568	1	1	1	1	3	1	1	5	england
E01013569	2	1	2	1	3	2	1	6	england
E01013570	1	1	2	1	3	4	1	6	england
E01013571	2	2	2	2	1	2	1	6	england
E01013572	3	4	3	4	3	5	4	3	england
E01013573	1	1	1	1	3	2	5	5	england
E01013574	10	10	10	9	8	9	8	4	england
E01013575	8	9	8	7	6	9	6	5	england
E01013576	10	9	9	9	9	9	8	7	england
E01013577	10	10	9	10	8	9	9	7	england
E01013578	10	10	10	10	8	9	9	6	england
E01013579	9	9	9	8	8	4	8	9	england
E01013580	8	8	9	8	6	6	6	8	england
E01013581	2	2	2	2	2	4	7	3	england
E01013582	5	4	4	3	4	4	4	8	england
E01013583	1	1	1	1	2	2	2	5	england
E01013584	1	1	1	1	2	5	3	4	england
E01013585	2	1	2	1	3	4	3	6	england
E01013586	1	1	1	1	1	2	7	3	england
E01013587	5	5	5	4	4	4	6	5	england
E01013588	2	2	2	2	2	1	5	3	england
E01013589	6	6	5	5	4	7	8	7	england
E01013590	1	1	1	1	1	1	3	5	england
E01013591	1	1	2	1	1	2	1	7	england
E01013592	8	8	7	8	6	7	4	10	england
E01013593	8	9	7	6	6	8	6	9	england
E01013594	9	9	8	8	6	9	7	10	england
E01013595	5	4	5	6	4	4	3	6	england
E01013596	9	8	8	9	7	5	6	10	england
E01013597	2	3	2	3	2	3	3	4	england
E01013598	2	3	2	3	2	2	3	4	england
E01013599	9	8	8	9	7	10	7	7	england
E01013600	1	1	2	1	1	2	4	6	england
E01013601	1	1	2	1	1	1	3	8	england
E01013602	1	1	2	1	3	1	2	7	england
E01013603	1	1	1	1	1	1	4	2	england
E01013604	1	1	1	1	1	1	3	7	england
E01013605	2	3	3	2	4	1	2	7	england
E01013606	5	5	5	4	5	3	4	10	england
E01013607	4	5	5	7	5	1	2	4	england
E01013608	5	6	6	4	6	2	2	10	england
E01013609	6	6	6	6	4	3	4	10	england
E01013610	2	2	2	3	2	1	4	9	england
E01013611	3	3	3	3	2	2	5	4	england
E01013612	5	5	5	6	4	2	4	10	england
E01013613	3	3	3	2	2	3	1	9	england
E01013614	4	4	4	3	3	5	2	10	england
E01013615	7	7	8	7	7	2	7	8	england
E01013616	4	4	4	3	3	7	6	8	england
E01013617	4	4	4	4	4	3	5	3	england
E01013618	4	4	3	4	3	2	6	7	england
E01013619	1	1	1	1	2	1	5	4	england
E01013620	1	1	1	1	1	1	6	3	england
E01013621	1	1	1	1	1	1	6	5	england
E01013622	1	1	1	1	1	2	5	6	england
E01013623	4	5	5	4	5	1	5	4	england
E01013624	2	2	2	1	4	3	3	7	england
E01013625	2	2	2	2	2	3	3	6	england
E01013626	3	2	3	2	4	5	2	7	england
E01013627	5	5	5	4	6	5	2	9	england
E01013628	1	1	1	2	1	2	4	7	england
E01013629	3	2	3	3	4	4	2	8	england
E01013630	3	2	3	2	6	4	2	7	england
E01013631	2	2	2	1	3	1	4	8	england
E01013632	1	1	1	1	1	1	5	3	england
E01013633	1	1	1	1	1	1	3	8	england
E01013634	1	1	1	1	2	3	4	8	england
E01013635	4	4	4	5	3	2	2	9	england
E01013636	6	7	6	7	5	3	4	8	england
E01013637	1	1	1	1	1	2	4	7	england
E01013638	1	1	1	1	1	1	4	3	england
E01013639	2	2	3	1	1	3	3	8	england
E01013640	1	1	1	1	1	1	5	3	england
E01013641	3	4	5	1	5	2	1	8	england
E01013642	6	8	8	9	5	3	1	9	england
E01013643	8	8	10	8	6	5	2	9	england
E01013646	2	3	3	4	1	1	1	4	england
E01013647	2	4	4	2	1	4	2	3	england
E01013648	4	6	8	5	2	4	1	5	england
E01013649	5	8	7	10	4	1	1	8	england
E01013650	8	10	10	9	8	4	2	10	england
E01013651	1	1	1	1	2	3	3	6	england
E01013652	1	1	1	1	2	3	4	6	england
E01013653	1	1	1	1	2	2	2	6	england
E01013654	2	1	2	1	3	4	2	6	england
E01013655	2	3	2	1	4	4	2	5	england
E01013656	3	3	5	1	6	6	1	6	england
E01013657	2	2	2	2	4	4	2	5	england
E01013658	2	3	4	1	5	5	1	5	england
E01013659	2	2	4	1	5	6	1	5	england
E01013660	3	2	3	3	3	3	3	8	england
E01013661	1	1	1	2	1	4	2	4	england
E01013662	4	4	5	2	7	6	2	7	england
E01013663	4	4	4	2	5	5	2	7	england
E01013664	1	1	1	1	2	4	6	5	england
E01013665	3	3	4	3	5	3	3	7	england
E01013666	7	6	5	7	7	6	7	10	england
E01013667	2	2	2	3	2	3	5	4	england
E01013668	5	4	4	6	5	7	3	6	england
E01013669	7	6	5	6	8	8	7	10	england
E01013670	6	5	5	7	6	5	6	9	england
E01013671	5	4	5	5	5	5	4	8	england
E01013672	6	6	4	5	6	3	7	9	england
E01013673	1	1	2	1	1	2	6	8	england
E01013674	1	1	1	1	1	1	4	7	england
E01013675	1	2	2	1	2	2	4	6	england
E01013676	2	2	2	1	2	3	6	6	england
E01013677	1	1	2	1	2	1	5	4	england
E01013678	2	3	3	1	2	1	4	9	england
E01013679	1	1	1	1	1	4	3	7	england
E01013680	5	7	7	5	6	3	1	9	england
E01013681	2	2	3	3	2	1	1	9	england
E01013682	2	2	3	3	2	2	1	9	england
E01013683	2	2	4	3	3	1	1	8	england
E01013684	1	2	3	1	2	1	1	6	england
E01013685	7	8	6	4	7	6	4	8	england
E01013686	7	7	8	6	7	3	4	8	england
E01013687	2	3	3	4	2	4	1	8	england
E01013688	2	2	3	2	2	1	1	8	england
E01013689	5	6	8	5	5	2	1	5	england
E01013690	2	3	3	3	3	1	3	8	england
E01013691	1	1	1	1	1	1	5	5	england
E01013692	1	1	1	1	1	3	6	4	england
E01013693	1	1	1	1	1	2	5	6	england
E01013694	2	2	2	2	2	2	5	7	england
E01013695	2	1	2	1	2	5	5	6	england
E01013696	4	3	4	4	4	4	5	4	england
E01013697	3	3	3	6	2	4	4	4	england
E01013698	3	3	3	3	3	6	3	8	england
E01013699	5	5	5	6	5	5	2	9	england
E01013700	5	5	4	5	4	5	4	10	england
E01013702	8	9	9	10	6	5	3	10	england
E01013703	9	10	10	10	8	5	5	8	england
E01013704	8	9	9	10	4	7	3	7	england
E01013705	4	4	3	7	2	4	6	5	england
E01013706	9	10	10	10	9	6	5	5	england
E01013707	9	8	9	10	7	6	4	9	england
E01013709	6	6	6	5	5	6	4	8	england
E01013710	6	6	6	10	5	7	1	7	england
E01013711	4	5	3	10	2	5	2	6	england
E01013712	8	8	10	10	6	7	4	5	england
E01013713	3	3	4	2	6	5	2	7	england
E01013714	4	3	4	3	6	7	3	8	england
E01013715	3	3	4	2	6	5	2	6	england
E01013716	2	1	2	2	3	4	2	5	england
E01013717	3	3	3	3	5	5	1	5	england
E01013718	3	2	3	2	4	7	2	7	england
E01013719	3	3	4	2	5	6	2	5	england
E01013720	1	1	1	2	2	4	3	5	england
E01013721	2	2	3	3	3	1	5	5	england
E01013722	1	1	1	1	1	2	5	7	england
E01013723	1	1	2	1	2	1	5	7	england
E01013725	1	1	1	1	1	1	4	6	england
E01013726	1	1	1	1	1	1	4	4	england
E01013727	1	1	1	1	1	2	5	8	england
E01013728	1	1	1	1	2	1	5	6	england
E01013729	5	4	4	3	4	5	6	9	england
E01013730	1	1	1	1	1	1	5	5	england
E01013731	3	2	3	2	3	4	6	3	england
E01013732	3	3	3	2	4	5	2	9	england
E01013733	4	4	5	2	5	9	3	4	england
E01013734	4	4	4	5	5	3	3	6	england
E01013735	5	4	4	5	4	9	4	9	england
E01013736	5	5	5	3	5	6	2	6	england
E01013737	6	5	5	4	6	8	6	5	england
E01013738	5	5	5	5	7	3	4	8	england
E01013739	2	2	2	3	2	4	4	7	england
E01013740	4	3	3	4	4	4	4	7	england
E01013741	4	4	5	3	7	4	2	8	england
E01013742	2	2	3	1	5	7	1	5	england
E01013743	3	2	3	1	4	9	2	5	england
E01013744	3	2	3	1	5	9	2	6	england
E01013745	3	3	3	2	5	3	2	6	england
E01013746	1	1	1	1	3	2	2	3	england
E01013747	4	3	4	2	5	7	3	7	england
E01013748	1	1	1	1	2	4	2	3	england
E01013749	4	3	4	3	4	6	2	6	england
E01013750	4	3	4	2	5	8	1	7	england
E01013751	3	2	3	2	5	7	2	6	england
E01013752	3	2	3	1	5	7	2	7	england
E01013753	2	1	2	1	3	5	2	5	england
E01013754	1	1	1	1	2	2	2	2	england
E01013755	1	1	1	1	3	5	2	3	england
E01013756	4	3	4	3	5	3	2	8	england
E01013757	6	4	5	5	7	8	4	6	england
E01013758	4	3	5	2	5	4	2	8	england
E01013759	6	5	5	5	7	8	4	8	england
E01013760	1	2	2	1	2	1	1	4	england
E01013761	1	1	2	1	4	3	1	4	england
E01013762	3	2	3	2	3	4	3	6	england
E01013763	3	3	3	4	3	2	1	4	england
E01013764	5	4	5	4	6	8	4	8	england
E01013765	3	2	3	2	4	2	2	6	england
E01013766	5	4	4	5	6	6	3	8	england
E01013767	5	4	4	3	5	5	6	8	england
E01013768	2	2	2	2	1	6	5	6	england
E01013770	5	4	4	4	4	6	4	6	england
E01013771	6	5	6	5	6	9	4	8	england
E01013772	2	2	3	1	3	6	3	8	england
E01013773	3	3	3	2	2	7	6	5	england
E01013774	2	3	5	4	3	1	1	8	england
E01013775	3	5	7	3	5	1	1	7	england
E01013776	2	3	4	3	3	1	1	5	england
E01013777	3	3	4	4	3	1	1	10	england
E01013778	3	4	5	2	2	1	2	6	england
E01013779	3	4	5	3	2	1	1	8	england
E01013780	7	8	8	9	8	1	3	10	england
E01013781	2	3	2	2	1	1	1	7	england
E01013782	4	5	7	6	4	1	2	9	england
E01013783	7	7	6	9	7	2	4	10	england
E01013784	5	6	7	10	4	2	1	9	england
E01013785	6	8	8	9	4	1	5	9	england
E01013786	3	4	5	6	3	1	1	10	england
E01013787	7	9	10	10	9	10	3	1	england
E01013788	8	8	8	7	8	8	7	2	england
E01013789	6	9	8	5	9	5	4	1	england
E01013790	5	9	8	4	6	6	5	1	england
E01013791	7	8	8	8	7	8	4	3	england
E01013792	8	9	10	10	9	7	7	1	england
E01013793	10	9	9	10	9	10	7	8	england
E01013794	7	10	9	10	9	7	3	1	england
E01013795	6	8	8	9	7	8	3	1	england
E01013796	9	10	10	8	9	9	5	4	england
E01013797	9	9	10	9	9	10	8	1	england
E01013798	10	10	10	9	10	10	10	3	england
E01013799	8	7	8	7	8	6	5	8	england
E01013800	9	7	7	5	9	9	10	8	england
E01013801	6	5	5	4	5	7	6	8	england
E01013802	9	8	8	9	10	7	8	7	england
E01013803	10	7	8	8	9	10	10	9	england
E01013804	9	9	9	7	8	8	6	5	england
E01013805	8	8	8	7	7	8	7	4	england
E01013806	9	9	8	5	9	8	5	7	england
E01013807	8	6	8	8	9	6	7	5	england
E01013808	7	6	6	7	8	8	8	3	england
E01013809	9	8	8	9	10	10	7	4	england
E01013810	1	1	1	1	1	1	2	3	england
E01013811	1	1	1	1	1	1	1	2	england
E01013812	1	1	1	1	1	1	2	3	england
E01013813	1	3	4	1	2	1	4	1	england
E01013814	2	3	4	1	1	1	2	2	england
E01013815	1	4	4	2	1	1	1	2	england
E01013816	3	5	7	4	3	1	1	1	england
E01013817	1	1	1	1	1	1	3	2	england
E01013818	1	1	1	1	1	1	5	2	england
E01013819	1	1	1	1	1	1	3	3	england
E01013820	1	1	1	1	2	1	4	3	england
E01013821	1	1	1	1	2	1	3	3	england
E01013822	1	1	1	1	1	1	5	3	england
E01013823	1	1	2	1	2	2	3	3	england
E01013824	1	1	1	1	2	3	3	3	england
E01013825	1	1	2	1	3	1	3	5	england
E01013826	1	1	1	1	1	1	4	2	england
E01013827	2	2	2	2	2	2	2	4	england
E01013828	3	3	3	3	3	1	2	5	england
E01013829	2	3	3	3	2	1	4	6	england
E01013830	3	3	3	3	3	2	4	6	england
E01013831	5	6	5	4	5	4	5	3	england
E01013832	2	2	3	2	2	1	3	5	england
E01013833	1	1	2	2	2	1	3	5	england
E01013834	2	1	2	1	2	5	4	3	england
E01013835	2	2	2	2	2	3	6	4	england
E01013836	2	2	2	2	2	2	3	6	england
E01013837	6	6	6	7	6	6	3	8	england
E01013838	6	6	6	6	6	3	3	4	england
E01013839	1	1	2	2	1	3	1	5	england
E01013840	5	5	6	8	5	2	4	6	england
E01013841	1	1	1	3	2	1	3	6	england
E01013842	2	2	2	2	3	3	1	3	england
E01013843	2	3	3	6	1	2	2	5	england
E01013844	1	1	1	2	1	2	2	5	england
E01013845	2	2	2	1	3	3	2	4	england
E01013846	1	2	3	1	1	1	1	3	england
E01013847	2	2	3	2	2	1	2	4	england
E01013849	1	1	1	1	1	1	5	2	england
E01013850	1	2	1	1	1	2	4	6	england
E01013851	1	1	1	1	1	1	7	2	england
E01013852	2	2	1	2	2	5	5	6	england
E01013853	2	2	2	2	2	3	4	7	england
E01013854	2	2	1	1	2	2	4	5	england
E01013855	1	1	1	1	1	4	5	3	england
E01013856	2	2	2	1	2	2	4	5	england
E01013858	2	2	2	1	3	3	4	5	england
E01013859	1	2	1	2	1	4	4	5	england
E01013860	1	1	1	2	1	6	6	6	england
E01013861	1	1	1	1	1	2	6	5	england
E01013862	1	1	1	1	1	3	6	3	england
E01013863	3	3	3	3	2	4	5	8	england
E01013864	1	1	1	1	1	3	7	3	england
E01013865	1	1	1	1	1	2	4	6	england
E01013866	1	2	1	1	2	2	4	5	england
E01013867	1	1	1	1	1	3	4	4	england
E01013868	1	1	1	1	1	1	4	4	england
E01013870	2	2	2	3	1	7	4	3	england
E01013871	1	1	1	1	1	1	4	3	england
E01013872	2	2	3	2	2	3	4	4	england
E01013873	3	2	4	2	2	5	2	4	england
E01013874	3	4	4	4	3	2	1	7	england
E01013875	7	7	7	5	6	9	5	3	england
E01013876	1	1	1	1	1	2	3	3	england
E01013877	1	1	1	1	1	1	5	2	england
E01013878	1	1	1	1	1	3	6	2	england
E01013879	1	1	1	1	1	3	3	3	england
E01013880	1	1	1	1	1	2	6	3	england
E01013881	1	1	1	1	1	2	5	5	england
E01013882	1	1	1	1	1	1	2	4	england
E01013883	1	1	2	1	2	3	7	1	england
E01013884	1	1	1	1	2	2	6	2	england
E01013885	1	1	1	1	2	1	3	4	england
E01013886	2	2	2	1	3	2	4	4	england
E01013887	6	6	4	4	4	5	7	10	england
E01013888	2	3	3	3	3	1	2	7	england
E01013889	4	4	4	4	3	4	5	6	england
E01013890	5	5	5	5	5	3	1	9	england
E01013891	2	2	2	2	1	2	4	5	england
E01013892	7	7	4	7	4	8	6	8	england
E01013893	1	1	2	2	2	1	6	2	england
E01013894	6	5	5	5	5	4	7	8	england
E01013895	6	8	6	6	6	7	6	1	england
E01013896	1	1	1	1	1	3	5	5	england
E01013897	2	3	2	1	1	1	3	6	england
E01013898	4	5	7	2	2	4	5	3	england
E01013899	2	3	3	1	2	2	4	7	england
E01013900	2	3	2	1	1	2	5	3	england
E01013901	9	10	8	9	7	7	3	8	england
E01013902	7	8	7	8	6	8	3	3	england
E01013903	4	5	5	3	4	1	4	6	england
E01013904	2	3	3	1	2	3	4	5	england
E01013905	2	2	2	2	2	3	5	4	england
E01013906	2	2	2	1	2	4	5	5	england
E01013907	2	2	2	1	2	2	4	5	england
E01013908	2	2	2	1	2	6	6	2	england
E01013909	1	1	1	1	1	3	8	2	england
E01013910	2	2	2	1	1	2	3	4	england
E01013911	2	3	2	1	2	5	4	4	england
E01013912	4	6	5	3	4	1	5	6	england
E01013913	5	4	4	5	4	5	4	8	england
E01013914	5	6	4	5	4	6	4	8	england
E01013915	3	4	3	4	3	3	3	4	england
E01013916	2	2	1	2	1	3	3	5	england
E01013917	2	2	2	3	2	3	2	6	england
E01013918	2	2	2	3	2	5	1	6	england
E01013919	2	1	2	3	2	2	1	4	england
E01013920	1	1	1	2	1	4	3	5	england
E01013921	1	1	1	2	1	4	3	4	england
E01013924	2	4	5	2	1	3	1	2	england
E01013926	3	4	5	3	2	4	2	3	england
E01013928	6	8	9	5	2	7	2	4	england
E01013929	3	4	3	5	2	2	3	7	england
E01013930	3	3	3	3	4	2	3	3	england
E01013931	5	5	5	6	5	3	4	4	england
E01013932	3	4	3	3	3	5	3	5	england
E01013933	2	2	2	2	2	4	3	3	england
E01013934	3	4	4	4	2	2	5	6	england
E01013935	5	6	4	8	3	5	3	7	england
E01013936	4	4	4	6	3	2	4	3	england
E01013937	4	5	4	7	4	1	2	6	england
E01013938	5	7	7	9	6	1	1	6	england
E01013939	4	4	3	5	3	4	3	8	england
E01013940	1	1	1	2	1	3	4	1	england
E01013941	4	5	4	5	5	2	1	4	england
E01013942	1	1	1	2	1	2	4	3	england
E01013943	2	3	3	2	2	1	1	3	england
E01013944	3	4	4	2	4	1	1	4	england
