AA_NAME,MM_NAME,MM_ID,SIM,PERFECT_MATCH,METHOD,RANK,HIGH_SIM,CORRECT_MATCH,NOTES
Abbeydale,Abbeydale Industrial Hamlet,mm.domus.YH023,0.78,FALSE,jw,1,FALSE,T,
Abbeydale,Gibberd Gallery,mm.wiki.127,0.75,FALSE,jw,2,FALSE,,
Abbeydale,Raby Castle,mm.hha.148,0.74,FALSE,jw,3,FALSE,,
Abbeydale,Arley Hall,mm.hha.131,0.5,FALSE,lv,1,FALSE,,
Abbeydale,Gibberd Gallery,mm.wiki.127,0.47,FALSE,lv,2,FALSE,,
Abbeydale,Byland Abbey,mm.ace.1226,0.76,FALSE,qgram,2.5,FALSE,,
Abbeydale,Calke Abbey,mm.domus.EM094,0.8,FALSE,qgram,1,FALSE,,
Abbeydale,Hailes Abbey,mm.domus.SW225,0.76,FALSE,qgram,2.5,FALSE,,
Abbot Hall,Abbot Hall Art Gallery,mm.domus.NW025,0.82,FALSE,jw,1.5,FALSE,T,
Abbot Hall,Aston Hall,mm.domus.WM065,0.82,FALSE,jw,1.5,FALSE,,
Abbot Hall,Arbury Hall,mm.hha.112,0.64,FALSE,lv,3,FALSE,,
Abbot Hall,Aston Hall,mm.domus.WM065,0.7,FALSE,lv,1,FALSE,,
Abbot Hall,Catton Hall,mm.hha.085,0.64,FALSE,lv,3,FALSE,,
Abbot Hall,Haddon Hall,mm.hha.086,0.64,FALSE,lv,3,FALSE,,
Abbot Hall,Aston Hall,mm.domus.WM065,0.8,FALSE,qgram,1,FALSE,,
Abbot Hall,Catton Hall,mm.hha.085,0.76,FALSE,qgram,2.5,FALSE,,
Abbot Hall,Heaton Hall,mm.domus.NW011,0.76,FALSE,qgram,2.5,FALSE,,
Aldershot Military Museum,Aldershot Military Museum,mm.domus.SE169,1,TRUE,jw,1,TRUE,,
Aldershot Military Museum,Aldershot Military Museum,mm.domus.SE169,1,TRUE,lv,1,TRUE,,
Aldershot Military Museum,Aldershot Military Museum,mm.domus.SE169,1,TRUE,qgram,1,TRUE,,
American Museum,American Museum,mm.misc.084,1,TRUE,jw,1,TRUE,,
American Museum,American Museum,mm.misc.084,1,TRUE,lv,1,TRUE,,
American Museum,American Museum,mm.misc.084,1,TRUE,qgram,1,TRUE,,
Amersham Museum,Amersham Museum,mm.domus.SE578,1,TRUE,jw,1,TRUE,,
Amersham Museum,Amersham Museum,mm.domus.SE578,1,TRUE,lv,1,TRUE,,
Amersham Museum,Amersham Museum,mm.domus.SE578,1,TRUE,qgram,1,TRUE,,
Andover Museum,Andover Museum,mm.domus.SE178,1,TRUE,jw,1,TRUE,,
Andover Museum,Andover Museum,mm.domus.SE178,1,TRUE,lv,1,TRUE,,
Andover Museum,Andover Museum,mm.domus.SE178,1,TRUE,qgram,1,TRUE,,
Ashmolean Museum,American Museum,mm.misc.084,0.85,FALSE,jw,1,FALSE,,
Ashmolean Museum,Camera Museum,mm.aim.0165,0.84,FALSE,jw,2.5,FALSE,,
Ashmolean Museum,Tam Oshanter Museum,mm.aim82NM.120,0.84,FALSE,jw,2.5,FALSE,,
Ashmolean Museum,Ashburton Museum,mm.domus.SW157,0.69,FALSE,lv,3,FALSE,,
Ashmolean Museum,Athelstan Museum,mm.domus.SW003,0.69,FALSE,lv,3,FALSE,,
Ashmolean Museum,Fashion Museum,mm.domus.SW052,0.69,FALSE,lv,3,FALSE,,
Ashmolean Museum,Shetland Museum,mm.domus.SC039,0.69,FALSE,lv,3,FALSE,,
Ashmolean Museum,Shoe Museum,mm.aim.0881,0.69,FALSE,lv,3,FALSE,,
Ashmolean Museum,Athelstan Museum,mm.domus.SW003,0.88,FALSE,qgram,1.5,FALSE,,
Ashmolean Museum,Harleston Museum,mm.wiki.288,0.88,FALSE,qgram,1.5,FALSE,,
Aston Hall,Aston Hall,mm.domus.WM065,1,TRUE,jw,1,TRUE,,
Aston Hall,Aston Hall,mm.domus.WM065,1,TRUE,lv,1,TRUE,,
Aston Hall,Aston Hall,mm.domus.WM065,1,TRUE,qgram,1,TRUE,,
Ayscoughfee Hall Museum & Gardens,Ayscoughfee Hall Museum,mm.domus.EM013,0.9,FALSE,jw,1,TRUE,T,
Ayscoughfee Hall Museum & Gardens,Red House Museum & Garden,mm.domus.SW195,0.76,FALSE,jw,2,FALSE,,
Ayscoughfee Hall Museum & Gardens,Sudeley House & Gardens,mm.hha.058,0.75,FALSE,jw,3,FALSE,,
Ayscoughfee Hall Museum & Gardens,Ayscoughfee Hall Museum,mm.domus.EM013,0.7,FALSE,lv,1,FALSE,,
Ayscoughfee Hall Museum & Gardens,Gold Hill Museum And Gardens,mm.domus.SW117,0.58,FALSE,lv,3,FALSE,,
Ayscoughfee Hall Museum & Gardens,Horniman Museum & Gardens,mm.domus.SE309,0.58,FALSE,lv,3,FALSE,,
Ayscoughfee Hall Museum & Gardens,Houghton Hall & Gardens,mm.hha.078,0.58,FALSE,lv,3,FALSE,,
Ayscoughfee Hall Museum & Gardens,Ayscoughfee Hall Museum,mm.domus.EM013,0.82,FALSE,qgram,2,FALSE,,
Ayscoughfee Hall Museum & Gardens,Royal Highland Fusiliers Regimental Museum,mm.domus.SC180,0.83,FALSE,qgram,1,FALSE,,
Basing House,Basing House,mm.domus.SE599,1,TRUE,jw,1,TRUE,,
Basing House,Basing House,mm.domus.SE599,1,TRUE,lv,1,TRUE,,
Basing House,Basing House,mm.domus.SE599,1,TRUE,qgram,1,TRUE,,
Bassetlaw Museum,Bassetlaw Museum,mm.domus.EM015,1,TRUE,jw,1,TRUE,,
Bassetlaw Museum,Bassetlaw Museum,mm.domus.EM015,1,TRUE,lv,1,TRUE,,
Bassetlaw Museum,Bassetlaw Museum,mm.domus.EM015,1,TRUE,qgram,1,TRUE,,
Beamish the Living Museum of the North,Beaminster Museum,mm.domus.SW188,0.76,FALSE,jw,1,FALSE,,
Beamish the Living Museum of the North,Beamish,mm.domus.NE004,0.73,FALSE,jw,3,FALSE,T,
Beamish the Living Museum of the North,How We Lived Then Museum Of Shops,mm.musa.001,0.73,FALSE,jw,3,FALSE,,
Beamish the Living Museum of the North,The Military Museum Of Devon And Dorset,mm.aim.1115,0.73,FALSE,jw,3,FALSE,,
Beamish the Living Museum of the North,Berkshire Library & Museum Of Freemasonry,mm.musa.042,0.46,FALSE,lv,3,FALSE,,
Beamish the Living Museum of the North,"Lancashire Mining Museum, Salford",mm.domus.NW137,0.47,FALSE,lv,1.5,FALSE,,
Beamish the Living Museum of the North,Streetlife Museum Of Transport,mm.domus.YH136,0.47,FALSE,lv,1.5,FALSE,,
Beamish the Living Museum of the North,Last Of The Summer Wine Exhibition,mm.wiki.385,0.86,FALSE,qgram,1.5,FALSE,,
Beamish the Living Museum of the North,Museum Of The Royal Irish Regiment,mm.domus.NI007,0.86,FALSE,qgram,1.5,FALSE,,
Beamish the Living Museum of the North,Museum Of The South Lancashire Regiment (pwv),mm.domus.NW055,0.84,FALSE,qgram,3,FALSE,,
Beckford's Tower,Beckfords Tower And Museum,mm.domus.SW004,0.84,FALSE,jw,1,FALSE,T,
Beckford's Tower,Round Tower,mm.domus.SE141,0.76,FALSE,jw,2,FALSE,,
Beckford's Tower,Victoria Tower,mm.domus.YH018,0.74,FALSE,jw,3,FALSE,,
Beckford's Tower,Beckfords Tower And Museum,mm.domus.SW004,0.54,FALSE,lv,2,FALSE,,
Beckford's Tower,Nelson Tower,mm.mgs.418,0.5,FALSE,lv,3,FALSE,,
Beckford's Tower,Victoria Tower,mm.domus.YH018,0.56,FALSE,lv,1,FALSE,,
Beckford's Tower,Westside Croft,mm.mgs.358,0.73,FALSE,qgram,1.5,FALSE,,
Beckford's Tower,Wilberforce House,mm.domus.YH135,0.73,FALSE,qgram,1.5,FALSE,,
Benchmark year total,Archaeolink Prehistory Park,mm.mgs.380,0.71,FALSE,jw,3,FALSE,,
Benchmark year total,Braemar Castle,mm.wiki.457,0.72,FALSE,jw,1,FALSE,,
Benchmark year total,Manchester Art Gallery,mm.domus.NW008,0.71,FALSE,jw,3,FALSE,,
Benchmark year total,Pencarrow,mm.hha.030,0.71,FALSE,jw,3,FALSE,,
Benchmark year total,Beaumaris Gaol,mm.domus.WA007,0.4,FALSE,lv,1.5,FALSE,,
Benchmark year total,Benthall Hall,mm.domus.WM139,0.4,FALSE,lv,1.5,FALSE,,
Benchmark year total,Queen Charlottes Cottage,mm.wiki.168,0.38,FALSE,lv,3,FALSE,,
Benchmark year total,Dylan Thomas Centre,mm.musa.118,0.82,FALSE,qgram,1.5,FALSE,,
Benchmark year total,Heaton Park Tramway,mm.wiki.190,0.82,FALSE,qgram,1.5,FALSE,,
Benchmark year total,Manchester Art Gallery,mm.domus.NW008,0.81,FALSE,qgram,3,FALSE,,
Berwick Museum,Bear Museum,mm.wiki.198,0.87,FALSE,jw,2,FALSE,,
Berwick Museum,Beswick Museum,mm.MDN.029,0.95,FALSE,jw,1,TRUE,,
Berwick Museum,Shipwreck Museum,mm.domus.SE346,0.86,FALSE,jw,3,FALSE,,
Berwick Museum,Beswick Museum,mm.MDN.029,0.93,FALSE,lv,1,TRUE,,
Berwick Museum,Beswick Museum,mm.MDN.029,0.93,FALSE,qgram,1,TRUE,,
Berwick Museum,Brechin Museum,mm.domus.SC023,0.86,FALSE,qgram,3,FALSE,,
Berwick Museum,Shipwreck Museum,mm.domus.SE346,0.87,FALSE,qgram,2,FALSE,,
Birmingham Museums Trust,Birmingham Museum And Art Gallery,mm.domus.WM063,0.8,FALSE,jw,2,FALSE,,Umbrella organisation
Birmingham Museums Trust,Birmingham Museum Of Science & Industry,mm.domus.WM064,0.81,FALSE,jw,1,FALSE,,
Birmingham Museums Trust,Bressingham Steam Museum,mm.domus.SE563,0.79,FALSE,jw,3,FALSE,,
Birmingham Museums Trust,Birmingham Museum And Art Gallery,mm.domus.WM063,0.58,FALSE,lv,2.5,FALSE,,
Birmingham Museums Trust,Gillingham Museum,mm.domus.SW063,0.58,FALSE,lv,2.5,FALSE,,
Birmingham Museums Trust,Immingham Museum,mm.ace.1140,0.62,FALSE,lv,1,FALSE,,
Birmingham Museums Trust,Bressingham Steam Museum,mm.domus.SE563,0.83,FALSE,qgram,2.5,FALSE,,
Birmingham Museums Trust,Nursing History Museum,mm.MDN.032,0.83,FALSE,qgram,2.5,FALSE,,
Birmingham Museums Trust,St Thomas Mini Museum,mm.musa.327,0.84,FALSE,qgram,1,FALSE,,
Black Country Living Museum,Black Country Living Museum,mm.domus.WM042,1,TRUE,jw,1,TRUE,,
Black Country Living Museum,Black Country Living Museum,mm.domus.WM042,1,TRUE,lv,1,TRUE,,
Black Country Living Museum,Black Country Living Museum,mm.domus.WM042,1,TRUE,qgram,1,TRUE,,
"Blackwell, The Arts & Crafts House",Blackwell Arts And Crafts House,mm.ace.1128,0.83,FALSE,jw,1,FALSE,T,
"Blackwell, The Arts & Crafts House",Elizabeth Gaskells House,mm.wiki.189,0.72,FALSE,jw,2,FALSE,,
"Blackwell, The Arts & Crafts House",Blackwell Arts And Crafts House,mm.ace.1128,0.76,FALSE,lv,1,FALSE,,
"Blackwell, The Arts & Crafts House",Blackwell Arts And Crafts House,mm.ace.1128,0.86,FALSE,qgram,1,FALSE,,
"Blackwell, The Arts & Crafts House",Hawick Museum & The Scott Art Gallery,mm.domus.SC145,0.82,FALSE,qgram,2,FALSE,,
"Blackwell, The Arts & Crafts House",Norwich Castle Museum & Art Gallery,mm.domus.SE101,0.78,FALSE,qgram,3,FALSE,,
Blakesley Hall,Blakesley Hall,mm.domus.WM066,1,TRUE,jw,1,TRUE,,
Blakesley Hall,Blakesley Hall,mm.domus.WM066,1,TRUE,lv,1,TRUE,,
Blakesley Hall,Blakesley Hall,mm.domus.WM066,1,TRUE,qgram,1,TRUE,,
Bowes Museum,Bowes Museum,mm.domus.NE011,1,TRUE,jw,1,TRUE,,
Bowes Museum,Bowes Museum,mm.domus.NE011,1,TRUE,lv,1,TRUE,,
Bowes Museum,Bowes Museum,mm.domus.NE011,1,TRUE,qgram,1,TRUE,,
Brading Roman Villa,Brading Roman Villa,mm.ace.1235,1,TRUE,jw,1,TRUE,,
Brading Roman Villa,Brading Roman Villa,mm.ace.1235,1,TRUE,lv,1,TRUE,,
Brading Roman Villa,Brading Roman Villa,mm.ace.1235,1,TRUE,qgram,1,TRUE,,
Brighton Royal Pavillion & Museums,Bradford On Avon Museum,mm.domus.SW014,0.78,FALSE,jw,3,FALSE,,
Brighton Royal Pavillion & Museums,Brighton Motor Museum,mm.misc.045,0.79,FALSE,jw,2,FALSE,,
Brighton Royal Pavillion & Museums,Crichton Royal Museum,mm.misc.225,0.82,FALSE,jw,1,FALSE,,
Brighton Royal Pavillion & Museums,Brighton Toy And Model Museum,mm.ace.1213,0.62,FALSE,lv,1,FALSE,,
Brighton Royal Pavillion & Museums,Clayton Hall Living History Museum,mm.wiki.188,0.85,FALSE,qgram,2.5,FALSE,,
Brighton Royal Pavillion & Museums,Nicholson Museum & Art Gallery,mm.wiki.343,0.88,FALSE,qgram,1,FALSE,,
Brighton Royal Pavillion & Museums,Royal London Hospital Archives & Museum,mm.domus.SE363,0.85,FALSE,qgram,2.5,FALSE,,
Bristol Culture,Bristol Industrial Museum,mm.domus.SW009,0.78,FALSE,jw,1,FALSE,,Umbrella organisation?
Bristol Culture,Bristol Museum And Art Gallery,mm.domus.SW007,0.74,FALSE,jw,2,FALSE,,
Bristol Culture,Beeston Castle,mm.ace.1109,0.53,FALSE,lv,1,FALSE,,
Bristol Culture,Bristol Industrial Museum,mm.domus.SW009,0.48,FALSE,lv,3,FALSE,,
Bristol Culture,Lauriston Castle,mm.domus.SC140,0.5,FALSE,lv,2,FALSE,,
Bristol Culture,Belvoir Castle,mm.hha.089,0.76,FALSE,qgram,2,FALSE,,
Bristol Culture,Lauriston Castle,mm.domus.SC140,0.77,FALSE,qgram,1,FALSE,,
British Horological Institute Museum,British Horological Institute Museum,mm.domus.EM024,1,TRUE,jw,1,TRUE,,
British Horological Institute Museum,British Horological Institute Museum,mm.domus.EM024,1,TRUE,lv,1,TRUE,,
British Horological Institute Museum,British Horological Institute Museum,mm.domus.EM024,1,TRUE,qgram,1,TRUE,,
British Motor Museum,British Motor Museum,mm.domus.WM120,1,TRUE,jw,1,TRUE,,
British Motor Museum,British Motor Museum,mm.domus.WM120,1,TRUE,lv,1,TRUE,,
British Motor Museum,British Motor Museum,mm.domus.WM120,1,TRUE,qgram,1,TRUE,,
BrontÃ« Parsonage Museum,Botanic Gardens Museum,mm.domus.NW015,0.8,FALSE,jw,2,FALSE,,
BrontÃ« Parsonage Museum,Bronte Parsonage Museum,mm.domus.YH101,0.84,FALSE,jw,1,FALSE,T,
BrontÃ« Parsonage Museum,Bath Carriage Museum,mm.aim82NM.016,0.62,FALSE,lv,2,FALSE,,
BrontÃ« Parsonage Museum,Bronte Parsonage Museum,mm.domus.YH101,0.92,FALSE,lv,1,TRUE,,
BrontÃ« Parsonage Museum,Botanic Gardens Museum,mm.domus.NW015,0.83,FALSE,qgram,2,FALSE,,
BrontÃ« Parsonage Museum,Bronte Parsonage Museum,mm.domus.YH101,0.94,FALSE,qgram,1,TRUE,,
Bucks County Museum Trust,Bucks County Museum,mm.domus.SE204,0.92,FALSE,jw,1,TRUE,T,
Bucks County Museum Trust,Dorset County Museum,mm.domus.SW042,0.75,FALSE,jw,2,FALSE,,
Bucks County Museum Trust,Bucks County Museum,mm.domus.SE204,0.76,FALSE,lv,1,FALSE,,
Bucks County Museum Trust,Down County Museum,mm.domus.NI002,0.56,FALSE,lv,2,FALSE,,
Bucks County Museum Trust,Bucks County Museum,mm.domus.SE204,0.86,FALSE,qgram,1,FALSE,,
Bucks County Museum Trust,Clun Town Trust Museum,mm.musa.090,0.81,FALSE,qgram,2,FALSE,,
Bursledon Windmill,Bursledon Windmill,mm.domus.SE296,1,TRUE,jw,1,TRUE,,
Bursledon Windmill,Bursledon Windmill,mm.domus.SE296,1,TRUE,lv,1,TRUE,,
Bursledon Windmill,Bursledon Windmill,mm.domus.SE296,1,TRUE,qgram,1,TRUE,,
Burwell Museum and Windmill,Brunel Museum,mm.domus.SE601,0.76,FALSE,jw,2.5,FALSE,,
Burwell Museum and Windmill,Burwell Museum,mm.domus.SE228,0.84,FALSE,jw,1,FALSE,T,
Burwell Museum and Windmill,Bute Museum,mm.domus.SC049,0.76,FALSE,jw,2.5,FALSE,,
